"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "126", "0.0", "26.7", "82.2", "29.3", "1009.2", "0.0", ""
"22/01/13", "125", "0.0", "25.5", "83.8", "26.7", "1009.1", "0.0", ""
"22/01/26", "125", "0.0", "26.6", "84.0", "29.1", "1006.0", "0.0", ""
"22/02/09", "125", "0.0", "28.0", "79.9", "32.0", "1006.5", "0.0", ""
"22/02/28", "125", "0.0", "27.8", "75.4", "30.9", "1007.1", "0.0", ""
"22/03/10", "125", "0.0", "28.2", "80.6", "32.8", "1004.1", "0.0", ""
"22/03/20", "125", "0.0", "26.8", "87.1", "30.0", "1003.2", "37.8", ""
"22/03/21", "125", "0.0", "27.8", "81.3", "31.7", "1004.5", "0.8", ""
"22/04/04", "125", "0.0", "27.8", "58.4", "29.0", "1008.6", "0.0", ""
"22/04/15", "125", "0.0", "29.7", "77.4", "36.0", "1001.6", "0.0", ""
"22/04/24", "125", "0.0", "29.7", "76.9", "35.9", "1002.3", "0.0", ""
"22/05/02", "125", "0.0", "25.6", "75.7", "26.8", "1003.8", "0.0", ""
"22/05/13", "125", "0.0", "29.2", "78.5", "35.0", "1002.3", "0.0", ""
"22/06/09", "125", "0.0", "28.8", "77.8", "33.7", "1002.9", "0.0", ""
"22/06/15", "125", "0.0", "28.5", "82.6", "33.9", "1004.1", "0.0", ""
"22/06/24", "125", "0.0", "0.0", "0.0", "-8.8", "1002.0", "0.0", ""
"22/07/05", "125", "0.0", "0.0", "0.0", "-8.8", "1001.0", "0.0", ""
"22/07/15", "125", "0.0", "0.0", "0.0", "-8.8", "1000.6", "0.0", ""
"22/07/25", "125", "0.0", "26.7", "90.7", "29.8", "1003.3", "0.0", ""
"22/08/09", "125", "0.0", "27.9", "79.7", "31.8", "1001.5", "0.2", ""
"22/08/16", "125", "0.0", "28.4", "80.1", "33.0", "1001.6", "0.0", ""
"22/08/22", "125", "0.0", "28.1", "78.6", "32.2", "1002.7", "0.0", ""
"22/09/14", "125", "0.0", "26.4", "93.0", "29.2", "1004.9", "0.4", ""
"22/09/18", "125", "0.0", "27.3", "86.1", "31.2", "1003.9", "0.2", ""
"22/09/19", "125", "0.0", "27.7", "79.5", "31.3", "1004.3", "0.2", ""
"22/10/13", "125", "0.0", "27.0", "71.5", "29.1", "1004.5", "0.0", ""
"22/11/09", "125", "0.0", "26.8", "71.5", "28.7", "1007.0", "0.0", ""
"22/12/14", "125", "0.0", "24.2", "62.4", "25.4", "1007.4", "0.0", ""
"22/12/19", "125", "0.0", "22.5", "58.9", "24.7", "1006.9", "0.0", ""
"22/12/23", "125", "0.0", "25.4", "71.9", "26.5", "1006.1", "0.0", ""
"Average", "125", "0.0", "24.5", "70.2", "25.4", "1004.4", "", "-"
"Minimum", "", "", "0.0", "0.0", "-8.8", "1000.6", "", "-"
"Day", "", "", "22/06/24", "22/06/24", "22/06/24", "22/07/15", "", ""
"Maximum", "125", "0.0", "29.7", "93.0", "36.0", "1009.2", "39.6", "-"
"Day", "", "22/03/20", "22/04/15", "22/09/14", "22/04/15", "22/01/12", "6 days", ""
