"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/06/15", "124", "1.8", "24.7", "92.8", "24.8", "989.8", "2.6", ""
"22/06/28", "229", "1.8", "29.2", "77.2", "34.6", "984.7", "0.0", ""
"22/06/30", "232", "2.5", "28.3", "79.0", "32.7", "982.1", "84.4", ""
"22/07/13", "140", "2.4", "27.3", "86.1", "31.0", "982.9", "28.6", ""
"22/08/08", "296", "2.3", "26.2", "87.4", "28.4", "985.4", "6.4", ""
"22/08/09", "254", "2.1", "25.1", "92.5", "25.8", "984.2", "20.0", ""
"22/09/13", "153", "2.1", "28.3", "78.6", "32.5", "989.3", "0.0", ""
"22/10/12", "126", "2.8", "24.6", "67.9", "25.6", "993.0", "0.0", ""
"22/11/09", "161", "2.0", "24.4", "74.2", "25.2", "994.2", "0.0", ""
"22/12/14", "121", "2.8", "19.2", "64.3", "24.2", "996.2", "0.0", ""
"Average", "184", "2.3", "25.7", "80.0", "27.1", "988.2", "", "-"
"Minimum", "", "", "19.2", "64.3", "24.2", "982.1", "", "-"
"Day", "", "", "22/12/14", "22/12/14", "22/12/14", "22/06/30", "", ""
"Maximum", "121", "2.8", "29.2", "92.8", "34.6", "996.2", "142.0", "-"
"Day", "", "22/12/14", "22/06/28", "22/06/15", "22/06/28", "22/12/14", "5 days", ""
