"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "91", "4.7", "24.9", "58.8", "25.9", "968.6", "0.0", ""
"22/01/21", "80", "2.9", "24.0", "77.4", "24.5", "965.4", "4.6", ""
"22/01/24", "106", "2.6", "22.0", "70.0", "23.6", "966.2", "0.0", ""
"22/01/30", "109", "4.7", "26.1", "59.3", "27.0", "965.2", "0.0", ""
"22/02/02", "96", "3.2", "24.7", "80.4", "25.3", "968.3", "0.8", ""
"22/02/09", "96", "3.7", "26.1", "72.3", "27.5", "967.5", "0.0", ""
"22/02/10", "94", "2.0", "25.2", "80.0", "26.2", "966.7", "0.0", ""
"22/02/23", "74", "9.9", "22.3", "61.7", "24.4", "972.0", "0.0", ""
"22/02/27", "95", "5.8", "24.3", "56.8", "25.5", "969.8", "4.4", ""
"22/03/02", "103", "2.4", "26.1", "72.8", "27.6", "967.9", "0.0", ""
"22/03/05", "123", "3.8", "26.2", "78.9", "28.0", "965.4", "67.0", ""
"22/03/08", "99", "5.1", "23.6", "81.5", "23.6", "967.5", "0.0", ""
"22/03/09", "101", "3.2", "26.4", "71.9", "28.0", "966.0", "0.0", ""
"22/03/15", "210", "3.3", "27.9", "77.3", "31.4", "963.3", "0.0", ""
"22/03/16", "120", "3.8", "26.4", "80.9", "28.4", "964.2", "0.0", ""
"22/03/21", "108", "3.0", "26.6", "76.1", "28.7", "965.7", "0.0", ""
"22/03/23", "102", "3.8", "25.8", "83.6", "27.3", "966.0", "0.4", ""
"22/03/24", "230", "4.2", "26.4", "77.1", "28.3", "965.5", "0.0", ""
"22/03/25", "191", "3.2", "27.1", "75.0", "29.5", "966.6", "0.0", ""
"22/03/26", "213", "3.4", "28.2", "69.9", "31.1", "967.0", "0.0", ""
"22/03/27", "171", "3.2", "28.2", "69.3", "31.0", "966.4", "0.0", ""
"22/03/30", "96", "2.6", "25.6", "83.4", "26.9", "966.3", "8.2", ""
"22/04/01", "85", "10.7", "24.4", "76.4", "25.1", "968.1", "0.0", ""
"22/04/12", "207", "4.1", "28.2", "68.7", "31.0", "963.3", "0.0", ""
"22/04/13", "175", "4.1", "28.7", "65.6", "31.4", "962.5", "0.0", ""
"22/04/17", "103", "4.5", "25.4", "83.6", "26.5", "965.2", "14.2", ""
"22/04/18", "95", "5.3", "25.0", "84.9", "25.7", "967.3", "2.2", ""
"22/04/19", "98", "5.5", "25.0", "80.5", "25.8", "968.0", "0.0", ""
"22/04/20", "96", "3.4", "26.1", "76.9", "27.7", "966.4", "0.0", ""
"22/04/21", "119", "2.9", "25.8", "77.9", "27.3", "965.9", "0.2", ""
"22/04/23", "163", "2.9", "27.1", "78.2", "29.7", "964.9", "6.4", ""
"22/04/24", "183", "3.4", "28.3", "71.4", "31.5", "963.7", "0.0", ""
"22/04/25", "197", "2.9", "28.8", "70.4", "32.4", "963.7", "0.0", ""
"22/04/26", "212", "4.5", "29.3", "68.5", "33.1", "963.7", "0.0", ""
"22/04/28", "255", "6.1", "27.0", "77.9", "29.5", "964.9", "6.0", ""
"22/04/29", "100", "3.5", "27.0", "78.3", "29.7", "964.1", "0.0", ""
"22/04/30", "113", "5.0", "28.0", "73.4", "31.2", "963.4", "0.0", ""
"22/05/01", "71", "5.9", "26.0", "81.6", "27.7", "963.2", "24.0", ""
"22/05/02", "91", "11.6", "20.1", "87.8", "19.2", "966.6", "0.2", ""
"22/05/09", "107", "4.0", "26.3", "83.7", "28.5", "965.0", "23.4", ""
"22/05/11", "168", "2.4", "25.8", "87.2", "27.5", "964.4", "10.6", ""
"22/05/14", "224", "4.2", "28.5", "76.5", "32.8", "964.8", "0.0", ""
"22/05/17", "99", "4.2", "25.2", "89.7", "26.2", "965.7", "17.4", ""
"22/05/27", "237", "5.9", "26.8", "75.7", "29.0", "961.5", "0.0", ""
"22/06/03", "242", "4.0", "27.0", "75.9", "29.3", "964.0", "4.2", ""
"22/06/15", "148", "3.1", "25.4", "85.7", "26.7", "965.7", "40.6", ""
"22/06/21", "234", "5.6", "26.9", "76.8", "29.2", "962.6", "26.6", ""
"22/07/11", "252", "5.6", "24.9", "86.5", "25.6", "960.2", "5.4", ""
"22/07/13", "250", "5.9", "23.3", "90.7", "22.3", "958.3", "13.6", ""
"22/07/20", "290", "5.0", "26.0", "86.5", "28.0", "959.9", "94.6", ""
"22/07/21", "167", "2.6", "24.2", "91.8", "23.8", "962.1", "5.6", ""
"22/07/22", "156", "3.2", "26.1", "83.0", "27.9", "965.5", "0.6", ""
"22/07/23", "100", "3.6", "25.1", "89.1", "25.8", "965.4", "0.2", ""
"22/07/24", "86", "3.5", "25.3", "85.8", "26.4", "964.6", "46.6", ""
"22/07/25", "94", "2.9", "26.9", "83.4", "29.8", "964.9", "0.0", ""
"22/08/09", "251", "6.0", "24.8", "86.5", "25.4", "960.2", "5.0", ""
"22/08/15", "255", "4.4", "24.7", "90.8", "24.9", "961.7", "53.8", ""
"22/08/20", "247", "5.3", "26.1", "79.8", "27.8", "959.6", "0.6", ""
"22/08/27", "160", "3.1", "25.8", "85.6", "27.4", "962.9", "0.4", ""
"22/08/30", "104", "2.5", "24.8", "91.1", "25.3", "963.6", "1.4", ""
"22/09/01", "219", "2.8", "26.3", "86.9", "28.5", "962.9", "5.0", ""
"22/09/09", "239", "4.1", "25.6", "88.3", "27.0", "964.4", "1.4", ""
"22/09/14", "164", "2.7", "24.6", "91.6", "24.8", "964.2", "24.6", ""
"22/10/11", "105", "6.5", "23.8", "80.4", "24.1", "967.2", "0.0", ""
"22/10/12", "101", "5.8", "25.1", "69.7", "26.1", "966.1", "0.0", ""
"22/10/13", "97", "6.1", "24.1", "71.9", "24.9", "964.8", "0.0", ""
"22/10/15", "104", "6.7", "19.3", "86.2", "19.3", "964.5", "2.6", ""
"22/10/16", "101", "4.0", "20.1", "91.6", "18.0", "966.3", "0.2", ""
"22/10/17", "84", "6.8", "23.7", "67.9", "24.7", "965.3", "0.0", ""
"22/10/26", "97", "5.8", "25.6", "82.5", "27.0", "965.2", "2.6", ""
"22/11/03", "88", "5.1", "23.7", "56.2", "25.2", "968.2", "0.0", ""
"22/11/05", "89", "6.0", "24.4", "67.2", "25.3", "970.8", "0.0", ""
"22/11/10", "97", "4.8", "24.7", "73.3", "25.6", "966.5", "0.0", ""
"22/11/15", "102", "3.7", "24.6", "85.6", "25.0", "964.8", "0.0", ""
"22/11/22", "94", "5.3", "26.8", "70.8", "28.6", "962.3", "0.0", ""
"22/11/23", "92", "5.4", "25.3", "85.3", "26.3", "962.7", "23.4", ""
