"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/11", "97", "2.8", "27.0", "79.4", "29.6", "917.3", "0.0", "19360"
"22/01/12", "91", "3.6", "27.7", "71.4", "30.2", "891.7", "0.0", "18843"
"22/01/13", "93", "3.3", "27.5", "71.5", "29.9", "816.3", "0.0", "18369"
"22/01/14", "93", "3.6", "27.7", "70.2", "30.1", "820.9", "0.0", "17898"
"22/01/15", "85", "3.6", "27.6", "73.5", "30.4", "815.9", "0.0", "16868"
"22/01/16", "79", "3.8", "27.9", "75.3", "31.1", "815.7", "0.0", "16750"
"22/01/17", "80", "3.9", "27.7", "74.8", "30.7", "817.3", "0.0", "17023"
"22/01/18", "93", "2.6", "27.9", "74.8", "31.0", "815.1", "0.0", "16175"
"22/01/19", "90", "3.4", "27.8", "74.2", "30.9", "813.9", "0.0", "16829"
"22/01/20", "96", "2.7", "27.6", "76.5", "30.6", "814.8", "0.0", "16829"
"22/01/21", "93", "2.6", "27.7", "77.3", "31.1", "822.2", "0.0", "18642"
"22/01/22", "90", "2.3", "27.5", "78.6", "30.8", "816.0", "0.0", "18086"
"22/01/23", "94", "2.5", "27.5", "79.2", "30.8", "814.5", "0.0", "17895"
"22/01/24", "77", "2.9", "27.6", "77.9", "30.9", "814.6", "0.0", "18750"
"22/01/25", "97", "2.2", "27.8", "79.5", "31.6", "814.7", "0.0", "18079"
"22/01/26", "85", "3.3", "28.0", "77.1", "31.7", "814.6", "0.0", "18207"
"22/01/27", "94", "2.7", "27.9", "77.6", "31.6", "814.5", "0.0", "17256"
"22/01/28", "92", "2.5", "27.6", "79.1", "31.0", "815.4", "0.0", "16406"
"22/01/29", "104", "2.2", "27.4", "79.0", "30.5", "815.1", "0.0", "16722"
"22/01/30", "93", "2.1", "27.8", "80.2", "31.6", "814.4", "0.0", "16388"
"22/01/31", "85", "3.4", "28.0", "78.1", "31.7", "814.4", "0.0", "17138"
"22/02/01", "90", "3.0", "28.1", "77.8", "32.0", "814.3", "0.0", "19414"
"22/02/02", "87", "3.2", "28.1", "80.5", "32.3", "814.9", "2.2", "19349"
"22/02/03", "86", "4.0", "28.4", "78.3", "32.8", "814.3", "0.0", "17040"
"22/02/04", "84", "4.8", "28.7", "76.3", "33.1", "814.2", "0.0", "16152"
"22/02/05", "84", "4.9", "28.6", "74.5", "32.6", "814.6", "0.0", "14561"
"22/02/06", "88", "3.4", "28.8", "72.8", "32.8", "814.4", "0.0", "17020"
"22/02/07", "84", "3.0", "28.6", "78.5", "33.4", "814.2", "0.8", "15062"
"22/02/08", "78", "3.3", "28.3", "80.3", "33.0", "814.5", "0.0", "18375"
"22/02/09", "84", "3.5", "28.5", "77.4", "33.0", "814.2", "0.0", "16903"
"22/02/10", "89", "2.8", "28.2", "78.0", "32.3", "814.5", "0.0", "17356"
"22/02/11", "101", "2.5", "28.0", "78.9", "32.0", "814.6", "0.0", "14771"
"22/02/12", "76", "3.4", "28.5", "76.4", "32.6", "812.8", "0.0", "17392"
"22/02/13", "91", "3.3", "27.9", "80.9", "31.9", "813.7", "3.4", "17785"
"22/02/14", "108", "3.1", "27.2", "86.4", "31.0", "813.8", "36.4", "17980"
