"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/17", "99", "1.6", "19.3", "70.5", "23.2", "876.3", "0.0", ""
"22/02/05", "154", "1.8", "18.7", "83.1", "20.2", "875.2", "0.0", ""
"22/02/09", "158", "1.1", "20.7", "89.9", "19.0", "874.8", "0.0", ""
"22/03/08", "174", "1.2", "19.5", "92.8", "17.3", "873.9", "0.0", ""
"22/03/14", "179", "1.7", "22.3", "88.0", "21.2", "872.7", "0.0", ""
"22/04/21", "186", "1.9", "20.7", "93.7", "17.9", "873.4", "0.0", ""
"22/04/29", "94", "1.3", "22.3", "86.7", "21.4", "871.9", "0.0", ""
"22/05/17", "181", "1.7", "20.8", "96.1", "17.4", "872.8", "0.0", ""
"22/06/17", "210", "1.2", "21.6", "93.2", "19.1", "873.5", "0.0", ""
"22/07/14", "270", "1.2", "19.7", "98.8", "15.3", "868.6", "0.0", ""
"22/07/15", "214", "1.0", "21.1", "94.2", "18.3", "870.1", "0.0", ""
"22/08/11", "269", "2.2", "19.3", "99.7", "14.6", "869.8", "0.0", ""
"22/08/14", "243", "0.3", "21.1", "95.4", "18.0", "872.6", "0.0", ""
"22/08/23", "249", "0.3", "21.9", "89.0", "20.5", "871.9", "0.0", ""
"22/09/11", "216", "0.3", "20.5", "96.2", "17.0", "872.9", "0.0", ""
"22/09/18", "243", "1.6", "19.6", "97.5", "15.7", "872.3", "0.0", ""
"22/10/15", "39", "1.6", "14.2", "98.5", "15.1", "870.9", "0.0", ""
"22/10/16", "59", "1.7", "16.1", "98.6", "13.9", "873.3", "0.0", ""
"22/10/20", "69", "0.0", "18.9", "86.4", "19.2", "874.0", "0.0", ""
"22/10/25", "32", "0.1", "20.8", "87.9", "19.6", "874.4", "0.0", ""
"22/11/10", "53", "0.0", "20.4", "84.8", "20.2", "875.2", "0.0", ""
"22/11/19", "52", "0.2", "20.5", "88.8", "19.1", "872.4", "0.0", ""
"22/12/14", "60", "0.2", "15.3", "75.3", "24.8", "874.3", "0.0", ""
"22/12/15", "158", "0.0", "16.8", "86.5", "19.5", "873.0", "0.0", ""
"Average", "152", "1.0", "19.7", "90.5", "18.1", "872.9", "", "-"
"Minimum", "", "", "14.2", "70.5", "13.9", "868.6", "", "-"
"Day", "", "", "22/10/15", "22/01/17", "22/10/16", "22/07/14", "", ""
"Maximum", "269", "2.2", "22.3", "99.7", "24.8", "876.3", "-", "-"
"Day", "", "22/08/11", "22/03/14", "22/08/11", "22/12/14", "22/01/17", "0 days", ""
