"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/02", "103", "0.7", "21.9", "70.1", "23.5", "988.9", "0.0", ""
"22/01/04", "101", "0.5", "21.5", "71.3", "23.2", "987.3", "0.0", ""
"22/01/11", "142", "1.0", "22.6", "66.7", "24.2", "985.6", "0.0", ""
"22/01/13", "96", "0.6", "24.1", "68.5", "25.1", "986.9", "0.0", ""
"22/01/15", "128", "1.0", "24.3", "65.1", "25.4", "986.1", "0.0", ""
"22/01/18", "59", "1.0", "22.6", "77.9", "23.0", "986.7", "0.4", ""
"22/01/20", "105", "1.2", "21.2", "83.6", "20.9", "983.7", "19.2", ""
"22/01/22", "144", "1.0", "22.2", "76.6", "22.9", "981.9", "0.0", ""
"22/01/24", "63", "0.6", "21.1", "66.4", "23.7", "984.0", "0.0", ""
"22/01/26", "172", "1.0", "24.0", "59.1", "25.3", "984.1", "0.0", ""
"22/01/27", "149", "0.8", "22.6", "61.5", "24.5", "984.0", "0.0", ""
"22/01/28", "130", "0.7", "22.2", "60.1", "24.5", "983.7", "0.0", ""
"22/01/29", "222", "2.1", "26.5", "47.6", "26.9", "982.8", "0.0", ""
"22/01/31", "145", "1.0", "21.7", "57.7", "24.6", "982.0", "0.0", ""
"22/02/10", "61", "0.8", "24.1", "54.6", "25.4", "983.5", "0.0", ""
"22/02/19", "154", "1.7", "24.3", "86.1", "24.4", "981.4", "7.8", ""
"22/02/24", "8", "1.2", "23.5", "65.8", "24.7", "989.2", "0.0", ""
"22/02/27", "110", "0.7", "25.6", "57.0", "26.5", "986.1", "0.0", ""
"22/03/20", "174", "1.8", "29.1", "62.9", "31.6", "980.4", "0.4", ""
"22/03/27", "172", "0.8", "30.3", "56.3", "32.6", "982.0", "0.0", ""
"22/03/29", "150", "1.3", "28.4", "64.9", "30.7", "982.0", "0.4", ""
"22/04/01", "49", "1.8", "29.1", "59.1", "31.1", "984.2", "0.0", ""
"22/04/04", "98", "1.2", "26.9", "54.0", "27.5", "988.1", "0.0", ""
"22/04/17", "131", "1.9", "31.7", "52.9", "34.6", "980.5", "0.0", ""
"22/04/21", "131", "0.9", "26.7", "77.5", "28.8", "981.9", "3.0", ""
"22/05/01", "94", "1.3", "28.0", "70.3", "30.6", "979.6", "0.4", ""
"22/05/04", "99", "0.9", "27.5", "60.8", "28.8", "983.2", "0.0", ""
"22/05/05", "65", "1.5", "28.9", "60.0", "30.9", "981.1", "0.0", ""
"22/05/14", "185", "1.0", "30.3", "67.1", "34.9", "979.9", "0.0", ""
"22/05/17", "68", "1.1", "26.2", "80.3", "28.1", "981.9", "8.0", ""
"22/05/26", "191", "1.9", "29.3", "62.3", "31.9", "977.3", "0.0", ""
"22/05/28", "173", "1.2", "29.0", "66.6", "32.1", "975.8", "0.0", ""
"22/06/16", "148", "1.4", "27.0", "78.3", "29.6", "982.1", "1.2", ""
"22/06/28", "163", "1.3", "27.8", "74.3", "30.8", "978.8", "0.0", ""
"22/07/06", "100", "1.1", "29.1", "72.7", "33.4", "978.8", "0.0", ""
"22/07/07", "180", "1.0", "27.8", "76.3", "31.1", "978.5", "0.0", ""
"22/07/09", "44", "0.4", "24.2", "95.2", "23.6", "977.4", "2.8", ""
"22/07/10", "122", "0.8", "25.5", "86.2", "26.9", "978.2", "28.6", ""
"22/07/11", "110", "0.7", "26.9", "80.9", "29.7", "978.4", "0.6", ""
"22/07/14", "26", "0.8", "25.4", "90.5", "26.7", "976.9", "35.8", ""
"22/07/15", "142", "0.8", "27.7", "79.1", "31.3", "978.0", "1.2", ""
"22/07/16", "154", "1.0", "29.4", "73.3", "34.3", "979.1", "0.0", ""
"22/07/25", "126", "0.7", "28.5", "77.3", "32.9", "981.5", "0.0", ""
"22/07/27", "112", "0.8", "30.5", "67.6", "35.6", "980.2", "0.0", ""
"22/08/11", "159", "1.3", "26.9", "82.4", "29.8", "976.0", "14.2", ""
"22/08/24", "161", "1.6", "27.3", "79.3", "30.3", "978.2", "46.0", ""
"22/09/03", "139", "0.7", "28.2", "80.8", "32.8", "979.6", "0.0", ""
"22/09/11", "135", "0.5", "23.9", "95.5", "22.9", "982.6", "60.4", ""
"22/09/14", "85", "0.9", "26.6", "82.9", "29.0", "982.3", "0.0", ""
"22/09/22", "104", "1.1", "25.5", "87.2", "26.9", "980.9", "37.6", ""
"22/09/26", "7", "0.9", "24.7", "91.8", "24.9", "981.5", "10.6", ""
"22/11/07", "104", "0.3", "22.9", "76.3", "23.4", "986.9", "0.0", ""
"22/11/09", "125", "0.6", "23.0", "77.7", "23.4", "987.1", "0.0", ""
"22/11/11", "91", "0.6", "22.7", "76.5", "23.2", "986.3", "0.0", ""
"22/12/15", "132", "0.4", "21.0", "75.8", "22.3", "984.8", "0.0", ""
"Average", "119", "1.0", "25.8", "71.8", "27.1", "982.2", "", "-"
"Minimum", "", "", "21.0", "47.6", "20.9", "975.8", "", "-"
"Day", "", "", "22/12/15", "22/01/29", "22/01/20", "22/05/28", "", ""
"Maximum", "222", "2.1", "31.7", "95.5", "35.6", "989.2", "278.6", "-"
"Day", "", "22/01/29", "22/04/17", "22/09/11", "22/07/27", "22/02/24", "19 days", ""
