"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "160", "3.4", "25.6", "80.1", "26.9", "1010.9", "0.0", ""
"22/01/21", "149", "2.3", "26.0", "85.1", "27.8", "1008.0", "0.0", ""
"22/02/09", "139", "2.9", "26.8", "86.3", "29.9", "1007.9", "0.0", ""
"22/02/21", "145", "2.9", "27.7", "82.8", "31.8", "1007.5", "0.0", ""
"22/02/24", "157", "4.3", "28.0", "83.1", "32.6", "1005.4", "6.0", ""
"22/02/28", "145", "2.9", "26.4", "88.0", "28.9", "1008.3", "0.0", ""
"22/03/08", "155", "3.3", "27.1", "85.7", "30.5", "1006.9", "0.0", ""
"22/03/21", "165", "1.2", "25.5", "94.8", "26.8", "1006.4", "20.0", ""
"22/03/29", "146", "1.8", "28.3", "84.8", "33.7", "1006.7", "1.6", ""
"22/04/01", "273", "2.1", "27.8", "85.4", "32.3", "1006.8", "0.0", ""
"22/04/10", "186", "1.8", "27.7", "84.0", "32.0", "1006.5", "0.0", ""
"22/04/12", "273", "2.2", "28.4", "83.7", "33.8", "1005.2", "0.0", ""
"22/04/22", "156", "2.2", "28.7", "83.1", "34.5", "1006.1", "0.0", ""
"22/05/08", "203", "1.7", "28.3", "89.5", "34.5", "1003.4", "0.8", ""
"22/05/11", "258", "1.9", "26.7", "92.3", "30.1", "1005.9", "2.8", ""
"22/06/20", "252", "2.0", "26.7", "86.6", "29.7", "1004.2", "5.4", ""
"22/06/22", "283", "2.6", "27.9", "84.9", "32.5", "1006.7", "4.2", ""
"22/07/13", "299", "2.8", "28.1", "81.9", "32.8", "1003.9", "0.0", ""
"22/07/22", "193", "1.6", "26.5", "91.9", "29.4", "1007.3", "0.0", ""
"22/07/30", "276", "1.7", "26.8", "90.3", "30.1", "1004.8", "0.0", ""
"22/08/10", "276", "2.1", "29.1", "77.0", "34.3", "1005.0", "0.0", ""
"22/08/13", "241", "2.2", "27.6", "81.5", "31.4", "1006.3", "0.0", ""
"22/08/26", "217", "0.2", "25.3", "99.8", "26.1", "1006.1", "1.4", ""
"22/08/30", "229", "1.4", "27.0", "88.7", "30.6", "1006.0", "0.2", ""
"22/09/02", "277", "3.7", "28.8", "78.0", "33.7", "1006.4", "0.0", ""
"22/09/05", "252", "1.0", "27.0", "89.6", "30.6", "1007.0", "0.0", ""
"22/09/08", "262", "1.4", "26.1", "90.1", "28.3", "1008.2", "1.0", ""
"22/09/14", "287", "3.7", "28.3", "75.6", "32.2", "1009.2", "0.2", ""
"22/09/18", "283", "2.3", "26.9", "86.7", "30.1", "1007.7", "4.8", ""
"22/09/20", "291", "2.5", "26.2", "87.9", "28.4", "1007.1", "8.0", ""
"22/10/11", "309", "2.1", "26.9", "86.5", "30.0", "1008.5", "32.6", ""
"22/10/12", "317", "2.4", "26.8", "87.6", "30.1", "1008.1", "8.6", ""
"22/11/11", "137", "1.3", "24.1", "99.8", "22.8", "1007.4", "45.2", ""
"22/11/18", "270", "1.3", "26.5", "91.5", "29.5", "1006.9", "4.6", ""
"22/12/14", "151", "2.4", "25.9", "87.7", "27.7", "1006.3", "0.0", ""
"22/12/18", "162", "2.9", "22.0", "99.9", "18.3", "1006.0", "302.4", ""
"Average", "222", "2.2", "26.9", "87.0", "30.2", "1006.7", "", "-"
"Minimum", "", "", "22.0", "75.6", "18.3", "1003.4", "", "-"
"Day", "", "", "22/12/18", "22/09/14", "22/12/18", "22/05/08", "", ""
"Maximum", "157", "4.3", "29.1", "99.9", "34.5", "1010.9", "449.8", "-"
"Day", "", "22/02/24", "22/08/10", "22/12/18", "22/05/08", "22/01/12", "18 days", ""
