"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "74", "1.5", "23.9", "66.3", "25.0", "998.3", "0.0", ""
"22/01/14", "92", "1.5", "24.1", "65.8", "25.2", "997.4", "0.0", ""
"22/01/26", "69", "1.5", "25.8", "61.4", "26.8", "993.8", "0.0", ""
"22/02/09", "100", "2.4", "27.3", "66.2", "29.0", "994.4", "0.0", ""
"22/02/16", "15", "1.4", "22.6", "89.4", "21.3", "992.3", "0.4", ""
"22/02/17", "43", "1.1", "26.4", "77.5", "28.3", "991.5", "0.2", ""
"22/02/18", "200", "1.6", "28.6", "71.1", "32.1", "991.9", "10.0", ""
"22/02/25", "33", "2.9", "21.6", "59.8", "24.4", "1000.0", "0.0", ""
"22/03/09", "53", "1.9", "27.0", "61.7", "28.1", "992.8", "0.0", ""
"22/03/11", "59", "2.1", "27.6", "62.0", "29.1", "991.2", "0.0", ""
"22/03/13", "108", "1.6", "30.2", "60.7", "33.3", "990.6", "0.0", ""
"22/03/30", "12", "2.5", "28.2", "70.1", "31.1", "992.8", "0.0", ""
"22/04/01", "47", "4.8", "23.6", "76.5", "24.1", "996.2", "10.4", ""
"22/04/16", "129", "3.8", "28.5", "75.1", "32.6", "990.3", "0.0", ""
"22/04/19", "50", "3.0", "26.6", "61.8", "27.8", "995.1", "0.0", ""
"22/04/24", "198", "3.6", "31.6", "61.9", "36.8", "989.3", "0.0", ""
"22/04/28", "188", "3.6", "29.9", "69.4", "34.6", "990.0", "7.2", ""
"22/05/03", "19", "2.9", "19.5", "86.1", "19.4", "996.5", "2.4", ""
"22/05/14", "153", "3.0", "29.2", "75.4", "34.4", "990.9", "0.0", ""
"22/05/18", "121", "2.1", "28.0", "74.9", "31.3", "993.0", "13.8", ""
"22/06/10", "216", "4.2", "30.5", "66.6", "35.4", "989.7", "0.0", ""
"22/06/11", "207", "2.9", "30.0", "70.1", "35.0", "990.3", "0.0", ""
"22/06/14", "189", "2.4", "28.9", "79.4", "34.2", "990.5", "24.4", ""
"22/06/15", "158", "2.0", "26.7", "85.3", "29.6", "992.4", "37.2", ""
"22/06/21", "183", "3.7", "29.9", "67.8", "34.4", "988.1", "0.0", ""
"22/07/04", "204", "4.6", "29.6", "72.9", "34.8", "987.0", "0.0", ""
"22/07/09", "237", "2.4", "26.8", "85.0", "29.6", "987.7", "2.4", ""
"22/07/13", "180", "1.9", "26.6", "89.5", "29.5", "985.8", "10.0", ""
"22/07/21", "144", "2.3", "24.7", "96.2", "24.6", "991.3", "71.2", ""
"22/08/11", "194", "4.8", "28.0", "78.6", "32.0", "987.4", "0.0", ""
"22/08/12", "185", "3.7", "26.6", "84.4", "29.1", "990.5", "0.0", ""
"22/08/23", "228", "2.1", "29.9", "75.7", "36.2", "988.1", "0.2", ""
"22/09/05", "165", "1.7", "27.2", "88.0", "31.0", "988.9", "5.2", ""
"22/09/10", "358", "1.1", "25.9", "93.0", "27.8", "991.3", "20.8", ""
"22/09/14", "182", "2.2", "28.2", "80.8", "32.6", "990.6", "0.0", ""
"22/09/22", "27", "1.4", "25.3", "91.5", "26.4", "988.8", "1.6", ""
"22/09/23", "25", "1.7", "25.6", "88.4", "27.1", "989.1", "10.0", ""
"22/09/27", "298", "2.5", "27.4", "81.1", "30.9", "986.2", "2.8", ""
"22/10/04", "19", "1.6", "26.4", "85.0", "28.7", "992.4", "2.6", ""
"22/10/08", "42", "1.7", "27.6", "77.9", "30.9", "992.8", "0.0", ""
"22/10/12", "39", "2.7", "25.9", "64.1", "27.0", "995.3", "0.0", ""
"22/10/17", "46", "1.6", "23.5", "71.9", "24.3", "994.4", "0.0", ""
"22/10/21", "20", "1.3", "26.1", "76.6", "27.7", "996.0", "0.0", ""
"22/11/03", "33", "0.6", "22.2", "69.5", "23.7", "995.4", "0.0", ""
"22/11/09", "32", "2.2", "26.0", "69.8", "27.3", "996.3", "0.0", ""
"22/11/10", "21", "2.0", "27.2", "69.3", "29.1", "995.3", "0.0", ""
"22/11/25", "122", "2.1", "27.3", "80.5", "30.5", "992.5", "26.2", ""
"22/12/13", "44", "2.9", "21.1", "61.0", "24.3", "997.9", "0.0", ""
"22/12/14", "30", "3.4", "20.6", "61.0", "24.3", "997.9", "0.0", ""
"22/12/15", "24", "1.5", "21.4", "66.3", "23.8", "995.1", "0.0", ""
"22/12/22", "66", "2.6", "21.8", "64.1", "24.1", "995.0", "0.0", ""
"Average", "111", "2.4", "26.4", "74.2", "28.1", "992.3", "", "-"
"Minimum", "", "", "19.5", "59.8", "19.4", "985.8", "", "-"
"Day", "", "", "22/05/03", "22/02/25", "22/05/03", "22/07/13", "", ""
"Maximum", "194", "4.8", "31.6", "96.2", "36.8", "1000.0", "259.0", "-"
"Day", "", "22/08/11", "22/04/24", "22/07/21", "22/04/24", "22/02/25", "20 days", ""
