"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "111", "2.8", "16.0", "75.6", "24.0", "0.0", "0.0", ""
"22/01/13", "121", "2.8", "16.6", "72.2", "24.3", "0.0", "0.0", ""
"22/02/11", "102", "4.5", "18.5", "42.6", "25.9", "0.0", "0.0", ""
"22/02/18", "122", "3.6", "17.5", "94.7", "15.8", "0.0", "16.8", ""
"22/02/27", "131", "3.3", "17.8", "63.7", "25.1", "0.0", "0.0", ""
"22/03/01", "128", "2.6", "19.9", "50.1", "25.2", "0.0", "0.0", ""
"22/03/02", "123", "2.8", "21.0", "60.0", "24.4", "0.0", "0.0", ""
"22/03/08", "122", "3.6", "17.4", "94.4", "16.0", "0.0", "0.0", ""
"22/03/16", "106", "3.8", "21.7", "65.5", "23.9", "0.0", "0.0", ""
"22/03/29", "123", "2.6", "19.2", "86.1", "19.3", "0.0", "0.0", ""
"22/04/04", "122", "4.3", "17.1", "82.7", "20.8", "0.0", "0.0", ""
"22/04/07", "121", "6.4", "17.1", "87.9", "18.8", "0.0", "0.4", ""
"22/04/18", "122", "3.0", "18.1", "95.8", "15.4", "0.0", "11.0", ""
"22/04/26", "84", "3.8", "23.6", "65.7", "24.8", "0.0", "0.0", ""
"22/04/27", "105", "2.0", "24.0", "64.6", "25.1", "0.0", "0.0", ""
"22/05/01", "114", "2.5", "20.9", "80.4", "21.4", "0.0", "1.2", ""
"22/06/30", "96", "7.1", "18.8", "99.5", "14.2", "0.0", "94.6", ""
"22/07/09", "123", "2.2", "19.6", "96.8", "15.9", "0.0", "18.6", ""
"22/07/13", "125", "2.8", "18.5", "98.7", "14.3", "0.0", "13.2", ""
"22/07/15", "127", "1.8", "19.6", "99.0", "15.0", "0.0", "2.8", ""
"22/07/16", "116", "1.7", "20.1", "99.2", "15.5", "0.0", "31.0", ""
"22/07/22", "124", "2.7", "18.2", "99.5", "13.8", "0.0", "7.8", ""
"22/07/27", "126", "2.0", "21.4", "86.9", "20.4", "0.0", "1.0", ""
"22/07/31", "91", "4.0", "20.3", "92.9", "17.9", "0.0", "13.4", ""
"22/08/01", "109", "2.0", "20.8", "94.9", "17.7", "0.0", "0.8", ""
"22/08/03", "131", "1.9", "19.5", "99.4", "14.8", "0.0", "4.6", ""
"22/08/04", "106", "4.3", "19.6", "95.0", "16.5", "0.0", "0.0", ""
"22/08/07", "115", "1.9", "18.9", "99.3", "14.3", "0.0", "80.2", ""
"22/08/08", "111", "1.3", "18.3", "99.5", "13.9", "0.0", "41.8", ""
"22/08/12", "119", "2.9", "17.7", "99.5", "13.6", "0.0", "9.2", ""
"22/08/29", "122", "2.7", "20.4", "95.3", "17.2", "0.0", "3.2", ""
"22/08/31", "80", "1.8", "22.5", "86.1", "21.8", "0.0", "1.2", ""
"22/09/06", "118", "5.9", "19.5", "95.8", "16.2", "0.0", "0.2", ""
"22/09/09", "118", "6.9", "17.9", "99.5", "13.7", "0.0", "35.2", ""
"22/09/10", "123", "4.5", "17.8", "99.5", "13.6", "0.0", "12.4", ""
"22/09/12", "106", "2.7", "17.3", "99.5", "13.5", "0.0", "4.8", ""
"22/09/14", "113", "2.9", "18.2", "99.4", "13.8", "0.0", "0.0", ""
"22/09/24", "119", "5.5", "17.9", "97.9", "14.4", "0.0", "2.2", ""
"22/09/26", "121", "7.6", "17.7", "99.5", "13.6", "0.0", "1.4", ""
"22/10/01", "118", "6.6", "18.1", "99.5", "13.8", "0.0", "0.0", ""
"22/10/02", "123", "3.1", "18.1", "99.5", "13.7", "0.0", "0.0", ""
"22/10/13", "133", "1.5", "19.1", "95.7", "16.0", "0.0", "3.8", ""
"22/10/15", "115", "7.0", "17.7", "83.6", "20.2", "0.0", "1.0", ""
"22/10/17", "117", "8.5", "17.2", "84.2", "20.2", "0.0", "0.8", ""
"22/10/29", "119", "5.7", "17.3", "95.2", "15.6", "0.0", "0.2", ""
"22/11/26", "114", "2.2", "18.5", "95.7", "15.6", "0.0", "0.0", ""
"22/12/24", "135", "3.8", "14.3", "95.9", "16.6", "0.0", "0.0", ""
"Average", "116", "3.7", "18.9", "88.6", "18.4", "0.0", "", "-"
"Minimum", "", "", "14.3", "42.6", "13.5", "0.0", "", "-"
"Day", "", "", "22/12/24", "22/02/11", "22/09/12", "22/01/12", "", ""
"Maximum", "117", "8.5", "24.0", "99.5", "25.9", "0.0", "414.8", "-"
"Day", "", "22/10/17", "22/04/27", "22/07/22", "22/02/11", "22/01/12", "29 days", ""
