"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/19", "43", "3.6", "27.4", "0.0", "26.2", "1007.1", "0.0", ""
"22/01/20", "341", "2.6", "26.8", "0.0", "25.5", "1006.7", "0.0", ""
"22/01/22", "341", "1.6", "27.0", "93.0", "31.2", "1006.2", "0.8", ""
"22/02/04", "53", "5.4", "28.4", "0.0", "27.0", "1006.3", "0.0", ""
"22/02/08", "17", "3.6", "27.2", "0.0", "25.9", "1007.4", "0.0", ""
"22/02/13", "42", "5.4", "28.4", "0.0", "27.1", "1003.5", "0.0", ""
"22/02/23", "48", "5.6", "28.7", "0.0", "27.3", "1008.7", "0.0", ""
"22/02/27", "59", "5.9", "26.6", "0.0", "25.3", "1007.6", "2.2", ""
"22/02/28", "48", "5.8", "27.2", "0.0", "26.0", "1007.4", "6.2", ""
"22/03/01", "58", "3.7", "28.3", "0.0", "27.0", "1007.2", "0.0", ""
"22/03/02", "35", "3.6", "28.0", "0.0", "26.7", "1007.5", "0.0", ""
"22/03/10", "29", "3.2", "28.9", "0.0", "27.5", "1005.1", "0.0", ""
"22/03/11", "13", "2.3", "28.5", "0.0", "27.1", "1004.7", "0.0", ""
"22/03/14", "30", "3.4", "26.8", "0.0", "25.6", "1004.5", "2.8", ""
"22/03/20", "2", "2.1", "27.3", "0.0", "26.1", "1004.1", "0.2", ""
"22/03/29", "325", "1.8", "27.8", "0.0", "26.5", "1006.6", "0.2", ""
"22/03/31", "284", "1.8", "26.5", "0.0", "25.3", "1006.8", "33.6", ""
"22/04/13", "27", "2.6", "28.2", "0.0", "26.8", "1004.6", "0.0", ""
"22/05/11", "342", "1.8", "26.7", "0.0", "25.5", "1005.3", "8.8", ""
"22/05/28", "199", "2.9", "26.3", "0.0", "25.1", "1005.1", "14.0", ""
"22/06/15", "0", "1.6", "26.3", "0.0", "25.1", "1006.4", "12.8", ""
"22/07/05", "272", "3.0", "27.2", "0.0", "26.0", "1004.5", "15.0", ""
"22/07/14", "197", "3.0", "27.5", "0.0", "26.2", "1003.7", "7.6", ""
"22/08/11", "205", "2.6", "28.0", "0.0", "26.6", "1005.1", "0.0", ""
"22/08/23", "194", "2.1", "26.4", "0.0", "25.2", "1006.2", "2.2", ""
"22/08/26", "175", "1.8", "25.3", "0.0", "24.1", "1005.2", "16.6", ""
"22/08/29", "147", "1.3", "26.8", "0.0", "25.6", "1005.5", "0.0", ""
"22/09/01", "333", "1.5", "26.1", "0.0", "24.9", "1005.7", "27.4", ""
"22/09/14", "233", "2.8", "26.8", "0.0", "25.6", "1009.0", "1.2", ""
"22/10/15", "256", "2.9", "26.4", "0.0", "25.2", "1005.5", "23.6", ""
"22/10/16", "257", "2.3", "25.0", "0.0", "23.8", "1007.5", "54.0", ""
"22/11/03", "23", "3.0", "26.9", "0.0", "25.7", "1006.5", "0.0", ""
"22/11/12", "18", "3.5", "26.4", "0.0", "25.1", "1006.1", "2.6", ""
"22/12/03", "355", "2.2", "24.0", "0.0", "22.8", "1004.7", "15.0", ""
"22/12/15", "44", "5.8", "27.1", "0.0", "25.9", "1005.0", "0.0", ""
"22/12/26", "45", "6.1", "26.6", "0.0", "25.4", "1009.7", "0.0", ""
"Average", "141", "3.2", "27.1", "2.6", "25.8", "1006.1", "", "-"
"Minimum", "", "", "24.0", "0.0", "22.8", "1003.5", "", "-"
"Day", "", "", "22/12/03", "22/01/19", "22/12/03", "22/02/13", "", ""
"Maximum", "45", "6.1", "28.9", "93.0", "31.2", "1009.7", "246.8", "-"
"Day", "", "22/12/26", "22/03/10", "22/01/22", "22/01/22", "22/12/26", "20 days", ""
