"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/15", "50", "2.4", "26.0", "73.9", "27.5", "1007.7", "0.0", ""
"22/01/20", "185", "2.3", "26.8", "75.9", "29.0", "1005.3", "0.0", ""
"22/01/21", "125", "2.2", "25.5", "83.8", "26.7", "1005.6", "0.2", ""
"22/02/02", "172", "2.1", "27.7", "81.5", "31.6", "1006.4", "0.0", ""
"22/02/11", "293", "1.2", "26.2", "92.1", "28.6", "1004.4", "20.4", ""
"22/02/27", "20", "2.4", "27.7", "72.7", "30.3", "1006.8", "0.0", ""
"22/03/15", "226", "1.5", "29.1", "82.9", "35.8", "1002.0", "0.0", ""
"22/03/31", "356", "2.8", "26.9", "87.9", "30.2", "1004.0", "0.0", ""
"22/04/01", "24", "4.6", "28.9", "73.0", "33.0", "1004.8", "0.0", ""
"22/04/13", "186", "1.4", "28.9", "84.7", "35.6", "1001.4", "1.4", ""
"22/04/17", "113", "1.9", "27.3", "91.8", "32.0", "1003.3", "125.4", ""
"22/05/06", "70", "2.4", "28.2", "84.3", "33.5", "1002.1", "0.0", ""
"22/05/22", "242", "1.6", "27.1", "88.4", "30.8", "999.1", "0.0", ""
"22/05/30", "219", "1.6", "29.9", "76.9", "36.5", "1000.6", "0.0", ""
"22/11/07", "34", "1.6", "23.8", "91.9", "23.1", "1006.8", "0.4", ""
"22/11/08", "30", "3.1", "27.3", "67.2", "29.1", "1006.4", "0.0", ""
"22/11/15", "30", "1.8", "27.3", "89.4", "31.7", "1004.6", "0.2", ""
"22/11/28", "23", "1.5", "27.0", "89.0", "30.7", "1004.9", "0.0", ""
"22/12/14", "23", "4.8", "24.4", "61.6", "25.5", "1006.7", "0.0", ""
"Average", "127", "2.3", "27.2", "81.5", "30.3", "1004.4", "", "-"
"Minimum", "", "", "23.8", "61.6", "23.1", "999.1", "", "-"
"Day", "", "", "22/11/07", "22/12/14", "22/11/07", "22/05/22", "", ""
"Maximum", "23", "4.8", "29.9", "92.1", "36.5", "1007.7", "148.0", "-"
"Day", "", "22/12/14", "22/05/30", "22/02/11", "22/05/30", "22/01/15", "6 days", ""
