"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/03/01", "55", "2.8", "28.5", "63.3", "30.7", "996.9", "0.0", ""
"22/03/03", "59", "2.4", "28.1", "66.9", "30.4", "996.2", "0.0", ""
"22/03/06", "203", "1.4", "29.7", "70.9", "34.6", "994.9", "0.2", ""
"22/04/07", "48", "6.8", "26.2", "56.8", "27.0", "997.8", "0.0", ""
"22/04/08", "46", "3.9", "26.1", "59.8", "27.0", "996.6", "0.0", ""
"22/05/01", "60", "5.6", "24.6", "93.3", "24.6", "992.4", "44.4", ""
"22/05/02", "48", "7.2", "21.1", "91.0", "19.1", "995.9", "6.0", ""
"22/05/05", "87", "2.4", "28.1", "77.6", "31.9", "993.6", "45.0", ""
"22/05/06", "70", "2.7", "27.8", "85.7", "32.4", "993.5", "0.2", ""
"22/05/09", "173", "1.7", "28.9", "82.8", "35.1", "994.0", "1.6", ""
"22/05/20", "183", "2.0", "27.8", "88.2", "32.9", "992.3", "0.0", ""
"22/06/12", "229", "2.0", "27.4", "88.4", "31.6", "993.3", "16.0", ""
"22/06/27", "234", "1.7", "29.5", "79.0", "36.0", "993.0", "0.0", ""
"22/07/03", "219", "3.4", "27.5", "89.1", "32.0", "989.9", "11.2", ""
"22/07/30", "196", "2.2", "29.3", "84.3", "36.6", "990.9", "0.0", ""
"22/08/17", "187", "2.0", "26.7", "91.7", "30.1", "992.4", "62.6", ""
"22/11/15", "45", "1.1", "27.9", "81.9", "32.2", "995.5", "0.0", ""
"Average", "126", "3.0", "27.4", "79.4", "30.5", "994.1", "", "-"
"Minimum", "", "", "21.1", "56.8", "19.1", "989.9", "", "-"
"Day", "", "", "22/05/02", "22/04/07", "22/05/02", "22/07/03", "", ""
"Maximum", "48", "7.2", "29.7", "93.3", "36.6", "997.8", "187.2", "-"
"Day", "", "22/05/02", "22/03/06", "22/05/01", "22/07/30", "22/04/07", "9 days", ""
