"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/01", "221", "1.2", "23.8", "71.5", "24.7", "979.9", "0.0", "18102"
"22/01/02", "245", "1.1", "23.3", "68.6", "24.5", "979.3", "0.0", "19921"
"22/01/03", "254", "1.2", "22.8", "68.0", "24.2", "978.1", "0.0", "19795"
"22/01/04", "246", "1.0", "22.7", "68.9", "24.0", "977.8", "0.0", "19922"
"22/01/05", "291", "1.2", "22.7", "68.9", "24.0", "977.2", "0.0", "19579"
"22/01/06", "350", "0.9", "16.4", "86.2", "19.8", "979.1", "0.0", "20000"
"22/01/11", "264", "0.7", "22.7", "67.6", "24.1", "976.3", "0.0", "19822"
"22/01/12", "234", "1.1", "24.4", "66.2", "25.4", "977.9", "0.0", "19144"
"22/01/13", "275", "1.1", "24.3", "67.6", "25.3", "977.4", "0.0", "19135"
"22/01/14", "255", "1.1", "24.3", "69.1", "25.2", "977.2", "0.0", "17940"
"22/01/15", "324", "1.7", "25.2", "68.0", "26.2", "976.5", "0.6", "18008"
"22/01/16", "354", "1.8", "22.9", "78.7", "23.2", "977.8", "0.2", "17389"
"22/01/17", "348", "1.8", "24.2", "68.9", "25.2", "978.2", "0.0", "19999"
"22/01/18", "357", "1.5", "23.3", "74.9", "24.0", "977.0", "16.4", "16141"
"22/01/19", "340", "1.4", "22.3", "76.3", "22.9", "975.4", "7.0", "18546"
"22/01/20", "337", "1.4", "22.1", "78.4", "22.6", "974.5", "3.2", "17923"
"22/01/21", "216", "1.4", "21.9", "77.6", "22.5", "973.4", "0.2", "18717"
"22/01/22", "225", "1.6", "22.1", "64.1", "24.2", "972.5", "0.0", "19921"
"22/01/23", "276", "0.9", "20.9", "62.1", "24.2", "974.3", "0.0", "19431"
"22/01/24", "314", "1.0", "21.6", "63.4", "24.1", "974.7", "0.0", "18583"
"22/01/25", "275", "1.1", "22.0", "60.6", "24.4", "974.9", "0.0", "19673"
"22/01/26", "284", "1.2", "22.1", "64.0", "24.2", "974.8", "0.0", "19703"
"22/01/27", "252", "1.1", "22.1", "64.0", "24.2", "975.1", "0.0", "19640"
"22/01/28", "206", "1.3", "23.1", "60.3", "24.8", "974.3", "0.0", "19627"
"22/01/29", "216", "1.9", "23.6", "56.0", "25.1", "972.7", "0.0", "19988"
"22/01/30", "220", "1.7", "22.1", "52.2", "24.9", "972.1", "0.0", "19829"
"22/01/31", "256", "1.2", "20.7", "56.4", "24.7", "973.3", "0.0", "19786"
"22/02/01", "211", "1.8", "22.0", "49.0", "25.0", "973.7", "0.0", "19526"
"22/02/02", "231", "2.3", "22.8", "48.3", "25.1", "975.6", "0.0", "19873"
"22/02/03", "335", "1.2", "22.4", "55.0", "24.8", "975.4", "0.0", "19968"
"22/02/04", "230", "1.3", "24.4", "64.4", "25.4", "975.5", "0.0", "18429"
"22/02/05", "181", "2.2", "23.2", "79.2", "23.5", "976.7", "8.4", "18587"
"22/02/06", "244", "1.8", "23.2", "77.1", "23.6", "975.4", "0.0", "19871"
"22/02/07", "220", "2.0", "24.1", "58.8", "25.3", "974.7", "0.0", "19998"
"22/02/08", "289", "0.9", "22.7", "59.0", "24.7", "975.1", "0.0", "19989"
"22/02/09", "247", "1.2", "22.7", "56.3", "24.8", "975.5", "0.0", "19960"
"22/02/10", "279", "1.0", "22.8", "50.7", "25.0", "974.5", "0.0", "19991"
"22/02/11", "277", "1.0", "24.0", "54.8", "25.4", "973.4", "0.0", "19936"
"22/02/12", "252", "1.6", "24.7", "50.4", "25.7", "971.5", "0.0", "19965"
"22/02/13", "322", "1.2", "23.3", "48.6", "25.2", "972.4", "0.0", "19600"
"22/02/14", "3", "1.3", "25.1", "51.7", "26.0", "973.1", "0.0", "18479"
"22/02/15", "171", "2.2", "26.4", "63.6", "27.5", "973.1", "0.0", "19655"
"22/02/16", "181", "2.4", "27.3", "63.2", "28.7", "970.9", "0.0", "19669"
"22/02/17", "209", "2.0", "26.4", "69.8", "27.9", "971.2", "0.0", "19824"
"22/02/18", "212", "1.7", "25.5", "81.4", "26.8", "971.9", "17.6", "17034"
"22/02/19", "89", "1.4", "23.7", "87.9", "23.2", "971.9", "3.2", "16811"
"22/02/20", "195", "2.1", "25.4", "60.0", "26.4", "970.3", "0.0", "19766"
"22/02/21", "210", "2.3", "25.4", "57.9", "26.3", "974.1", "0.0", "19262"
"22/02/22", "191", "2.2", "25.1", "63.9", "26.1", "976.7", "0.0", "17042"
"22/02/23", "208", "1.5", "25.4", "59.5", "26.3", "978.3", "0.0", "16623"
"22/02/24", "234", "1.4", "24.7", "61.0", "25.7", "979.4", "0.0", "17860"
"22/02/25", "256", "1.1", "25.0", "59.5", "26.0", "978.8", "0.0", "17256"
"22/02/26", "257", "1.0", "25.7", "59.1", "26.6", "978.3", "0.0", "15424"
