"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "158", "1.7", "29.3", "49.2", "30.0", "1013.6", "0.0", ""
"22/02/09", "240", "2.6", "29.8", "68.4", "34.3", "1010.7", "24.6", ""
"22/03/09", "275", "1.1", "30.4", "58.0", "33.3", "1008.8", "0.0", ""
"22/04/05", "94", "1.1", "30.3", "37.5", "29.7", "1012.8", "0.0", ""
"22/04/20", "252", "2.1", "31.2", "55.5", "34.2", "1009.1", "0.0", ""
"22/04/21", "211", "2.3", "30.1", "67.7", "34.8", "1009.0", "1.0", ""
"22/04/28", "255", "3.5", "31.5", "69.3", "38.7", "1007.7", "6.6", ""
"22/05/05", "168", "1.8", "30.8", "50.5", "32.4", "1007.5", "0.0", ""
"22/05/11", "258", "2.4", "30.5", "75.5", "37.8", "1007.7", "2.8", ""
"22/05/26", "333", "3.7", "31.1", "54.2", "33.8", "1005.8", "0.0", ""
"22/06/15", "220", "2.3", "30.8", "63.5", "35.2", "1008.8", "1.4", ""
"22/07/13", "356", "3.1", "26.2", "73.5", "27.8", "1004.6", "6.6", ""
"22/07/26", "285", "1.1", "30.5", "63.6", "34.7", "1008.2", "14.4", ""
"22/07/27", "207", "1.0", "29.3", "70.8", "33.5", "1007.1", "6.2", ""
"22/08/01", "172", "0.9", "0.0", "9.4", "11.7", "1005.7", "91.6", ""
"22/08/02", "199", "1.4", "0.0", "9.6", "12.1", "1006.8", "3.0", ""
"22/08/09", "329", "0.9", "0.0", "9.5", "11.9", "1005.9", "0.0", ""
"22/08/10", "321", "2.2", "0.0", "0.0", "-8.8", "1005.0", "0.0", ""
"22/08/27", "225", "0.7", "6.0", "81.2", "45.0", "1008.0", "1.6", ""
"22/09/14", "289", "0.9", "11.7", "85.1", "26.6", "1009.8", "20.8", ""
"22/09/15", "319", "1.9", "26.1", "72.6", "27.6", "1008.1", "0.0", ""
"22/09/16", "284", "0.7", "-4.1", "71.2", "97.3", "1006.5", "0.8", ""
"22/09/23", "347", "0.5", "", "88.2", "", "1009.2", "0.0", ""
"22/09/24", "350", "0.2", "-49.3", "95.3", "750.4", "1008.6", "0.0", ""
"22/09/25", "147", "0.1", "-49.3", "92.4", "740.3", "1008.4", "15.8", ""
"22/09/26", "184", "0.1", "-49.3", "95.2", "750.1", "1008.5", "10.0", ""
"22/09/27", "354", "1.0", "-49.3", "86.1", "714.8", "1006.4", "5.5", ""
"22/09/28", "359", "2.5", "-32.0", "81.6", "395.3", "1003.4", "44.0", ""
"22/09/29", "315", "0.6", "-49.3", "90.8", "734.4", "1003.7", "3.5", ""
"22/09/30", "253", "2.8", "3.2", "72.8", "59.3", "1005.3", "1.0", ""
"22/10/01", "210", "1.5", "-47.5", "83.4", "666.5", "1007.3", "7.4", ""
"22/10/02", "165", "0.4", "-10.3", "79.3", "144.1", "1007.7", "2.7", ""
"22/10/03", "146", "0.6", "-36.1", "90.9", "481.0", "1009.0", "116.5", ""
"22/10/04", "329", "0.6", "-24.6", "87.4", "301.1", "1010.0", "3.7", ""
"22/10/05", "351", "0.5", "-32.7", "84.7", "413.3", "1010.3", "0.0", ""
"22/10/06", "146", "1.4", "17.6", "70.4", "23.9", "1010.9", "0.0", ""
"22/10/07", "152", "0.7", "0.1", "88.0", "69.2", "1010.8", "119.1", ""
"22/10/08", "122", "0.8", "-0.8", "72.6", "78.5", "1010.9", "0.2", ""
"22/10/09", "63", "1.1", "-8.6", "83.7", "130.0", "1011.8", "96.0", ""
"22/10/10", "139", "1.4", "-16.6", "82.0", "203.6", "1012.3", "99.5", ""
"22/10/11", "220", "0.4", "-29.3", "77.6", "349.5", "1012.3", "0.0", ""
"22/10/12", "45", "0.4", "24.8", "79.3", "25.5", "1011.1", "12.6", ""
