"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "55", "3.1", "23.0", "70.2", "24.1", "994.6", "0.0", ""
"22/02/09", "64", "2.9", "26.4", "70.7", "27.9", "990.9", "0.0", ""
"22/03/06", "155", "0.0", "29.1", "70.7", "33.0", "988.9", "0.0", ""
"22/03/08", "42", "3.6", "25.1", "64.2", "26.1", "990.8", "1.8", ""
"22/05/29", "153", "3.0", "28.4", "82.6", "33.5", "983.9", "0.0", ""
"22/06/04", "198", "2.6", "26.4", "89.8", "29.2", "987.4", "23.0", ""
"22/06/15", "54", "1.5", "25.4", "92.9", "26.6", "989.0", "25.4", ""
"22/09/23", "0", "2.1", "24.6", "96.6", "24.5", "987.9", "40.2", ""
"22/09/24", "0", "2.1", "25.2", "94.5", "26.0", "986.8", "22.2", ""
"22/09/27", "", "", "25.4", "93.7", "26.4", "987.5", "0.0", ""
"22/09/28", "0", "6.0", "23.5", "99.8", "21.4", "977.2", "125.8", ""
"22/09/29", "0", "4.1", "24.5", "97.1", "24.2", "982.7", "8.3", ""
"22/09/30", "0", "3.3", "25.8", "93.3", "27.6", "986.6", "13.8", ""
"22/10/01", "0", "2.1", "26.7", "89.8", "29.8", "987.9", "1.2", ""
"22/10/02", "0", "2.1", "25.5", "92.3", "26.9", "988.5", "47.7", ""
"22/10/03", "0", "2.1", "26.3", "88.7", "28.7", "989.7", "9.8", ""
"22/10/04", "0", "2.9", "26.7", "83.9", "29.4", "990.3", "0.4", ""
"22/10/05", "0", "2.5", "27.8", "80.0", "31.7", "990.5", "0.0", ""
"22/10/06", "0", "1.4", "26.0", "92.2", "28.2", "990.8", "4.5", ""
"22/10/07", "0", "2.6", "27.5", "78.9", "30.8", "990.2", "0.0", ""
"22/10/08", "0", "2.3", "27.0", "82.5", "29.9", "990.8", "0.0", ""
"22/10/09", "0", "3.7", "27.0", "81.2", "29.8", "991.8", "0.0", ""
"22/10/10", "0", "3.8", "24.3", "80.1", "24.7", "993.4", "0.0", ""
"22/10/11", "0", "3.1", "24.3", "74.5", "25.0", "992.9", "0.0", ""
"22/10/12", "0", "3.1", "25.0", "70.6", "26.0", "991.4", "0.0", ""
"22/10/13", "0", "3.2", "24.3", "72.7", "25.1", "990.0", "0.0", ""
"22/10/14", "0", "3.2", "21.5", "80.7", "21.7", "988.4", "29.6", ""
"22/10/15", "0", "2.8", "20.8", "90.6", "18.9", "988.5", "5.4", ""
"22/10/16", "0", "2.5", "23.7", "78.2", "24.1", "991.3", "0.0", ""
"22/10/17", "0", "2.8", "24.0", "72.6", "24.8", "990.7", "0.0", ""
"22/10/18", "0", "3.6", "23.9", "73.6", "24.7", "990.3", "0.0", ""
"22/10/19", "0", "4.1", "23.1", "73.9", "23.8", "990.7", "0.0", ""
"22/10/20", "0", "2.5", "23.8", "77.4", "24.3", "991.8", "0.0", ""
"22/10/21", "0", "2.6", "25.9", "77.0", "27.3", "992.4", "0.0", ""
"22/10/22", "0", "3.9", "25.2", "76.4", "26.3", "992.7", "0.0", ""
"22/10/23", "0", "3.0", "25.7", "70.6", "26.8", "991.7", "0.0", ""
"22/10/24", "0", "3.8", "27.2", "67.5", "29.0", "990.8", "0.0", ""
"22/10/25", "0", "3.0", "25.7", "80.6", "27.2", "990.7", "0.0", ""
"22/10/26", "0", "3.9", "26.8", "76.9", "29.0", "990.5", "0.0", ""
"22/10/27", "0", "3.9", "26.4", "75.4", "28.2", "990.4", "0.0", ""
"22/10/28", "0", "3.7", "24.9", "75.0", "25.8", "990.4", "0.0", ""
"22/10/29", "0", "3.4", "24.7", "75.0", "25.5", "990.4", "0.0", ""
