"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/01", "254", "0.1", "25.1", "73.2", "26.1", "1011.3", "0.0", ""
"22/01/02", "293", "0.2", "25.4", "71.2", "26.5", "1010.5", "0.0", ""
"22/01/03", "291", "0.1", "25.0", "74.8", "25.9", "1009.1", "0.0", ""
"22/01/04", "300", "0.1", "24.6", "78.9", "25.3", "1008.9", "0.0", ""
"22/01/05", "285", "0.2", "25.7", "76.4", "27.0", "1008.1", "0.2", ""
"22/01/06", "133", "0.0", "21.2", "98.5", "17.3", "1009.3", "0.0", ""
"22/01/11", "173", "0.2", "25.5", "78.4", "26.8", "1007.0", "0.2", ""
"22/01/12", "138", "2.5", "26.2", "71.0", "27.6", "1009.0", "0.0", ""
"22/01/13", "186", "1.7", "26.0", "72.2", "27.4", "1008.6", "0.0", ""
"22/01/14", "135", "3.1", "25.8", "71.2", "27.1", "1008.5", "0.0", ""
"22/01/15", "144", "2.0", "25.9", "74.1", "27.3", "1008.0", "0.0", ""
"22/01/16", "151", "2.4", "25.9", "75.7", "27.4", "1008.3", "0.0", ""
"22/01/17", "248", "1.3", "26.5", "76.5", "28.4", "1008.4", "0.0", ""
"22/01/18", "188", "1.9", "26.1", "73.9", "27.6", "1008.0", "0.0", ""
"22/01/19", "148", "1.7", "25.5", "71.7", "26.7", "1006.7", "0.0", ""
"22/01/20", "172", "1.6", "26.4", "72.6", "28.1", "1005.3", "0.0", ""
"22/01/21", "115", "3.7", "24.2", "86.1", "24.3", "1005.5", "0.0", ""
"22/01/22", "90", "1.0", "25.1", "86.4", "25.9", "1004.2", "0.0", ""
"22/01/23", "320", "0.2", "25.3", "80.0", "26.4", "1004.9", "0.2", ""
"22/01/24", "65", "0.1", "26.9", "73.4", "29.0", "1005.3", "0.0", ""
"22/01/25", "260", "0.0", "26.1", "73.5", "27.6", "1005.2", "0.0", ""
"22/01/26", "276", "0.8", "26.5", "70.2", "28.1", "1005.3", "0.0", ""
