"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "84", "1.6", "26.3", "56.8", "27.1", "1003.4", "0.0", ""
"22/01/17", "4", "1.7", "26.3", "58.3", "27.2", "0.0", "0.0", ""
"22/01/19", "60", "2.3", "25.4", "56.8", "26.3", "1000.6", "0.0", ""
"22/02/02", "150", "1.9", "27.1", "76.2", "29.5", "1000.8", "0.0", ""
"22/02/09", "124", "1.8", "28.6", "69.6", "31.8", "999.9", "0.0", ""
"22/02/14", "115", "3.7", "28.3", "70.2", "31.4", "998.4", "0.0", ""
"22/03/02", "107", "1.9", "27.4", "79.5", "30.6", "1000.4", "4.4", ""
"22/03/09", "106", "1.1", "28.6", "75.7", "32.8", "998.4", "0.0", ""
"22/03/19", "158", "1.9", "27.7", "79.4", "31.3", "995.8", "0.0", ""
"22/04/03", "65", "4.3", "23.8", "60.2", "25.2", "0.0", "0.4", ""
"22/04/15", "124", "3.0", "31.7", "57.2", "35.7", "993.6", "0.0", ""
"22/04/17", "105", "2.7", "29.9", "73.3", "35.6", "997.2", "2.0", ""
"22/04/30", "90", "2.7", "28.1", "82.6", "32.9", "994.3", "59.0", ""
"22/05/02", "91", "5.1", "25.7", "72.8", "26.9", "997.7", "0.0", ""
"22/05/03", "88", "3.5", "24.8", "67.9", "25.8", "1001.3", "0.0", ""
"22/05/04", "96", "2.0", "26.3", "71.3", "27.7", "999.9", "0.0", ""
"22/05/05", "95", "0.8", "28.9", "69.3", "32.3", "997.1", "0.0", ""
"22/05/08", "83", "2.7", "27.0", "90.0", "30.7", "997.5", "4.6", ""
"22/05/11", "112", "2.3", "27.8", "87.1", "32.8", "996.8", "2.0", ""
"22/05/12", "103", "1.4", "27.7", "90.0", "32.8", "995.9", "16.2", ""
"22/05/13", "114", "2.1", "29.9", "77.8", "36.7", "993.8", "0.0", ""
"22/05/16", "100", "1.9", "28.5", "82.1", "33.7", "995.4", "4.6", ""
"22/05/17", "98", "3.0", "28.0", "82.6", "32.6", "996.4", "2.0", ""
"22/05/18", "104", "1.8", "26.1", "91.4", "28.3", "997.1", "23.4", ""
"22/05/20", "112", "4.2", "28.2", "82.0", "32.9", "993.8", "2.2", ""
"22/05/22", "120", "3.3", "27.4", "84.4", "31.3", "991.2", "0.0", ""
"22/05/25", "113", "2.1", "27.8", "84.6", "32.2", "995.2", "14.8", ""
"22/05/28", "114", "1.7", "26.9", "85.9", "30.0", "992.9", "0.0", ""
"22/06/04", "106", "2.4", "27.4", "85.6", "31.4", "997.1", "62.8", ""
"22/06/05", "111", "1.4", "27.1", "88.4", "30.7", "996.4", "31.6", ""
"22/06/14", "113", "2.4", "29.8", "77.9", "36.5", "996.3", "0.0", ""
"22/06/15", "106", "2.3", "29.4", "78.4", "35.6", "996.5", "0.2", ""
"22/06/18", "95", "0.3", "27.8", "87.5", "32.6", "996.0", "0.0", ""
"22/06/24", "106", "2.0", "28.1", "83.4", "32.8", "995.4", "3.6", ""
"22/06/25", "102", "2.1", "28.8", "81.0", "34.5", "995.3", "0.0", ""
"22/06/26", "110", "2.2", "28.9", "80.8", "34.7", "997.2", "0.0", ""
"22/07/10", "125", "1.5", "27.0", "87.6", "30.4", "994.5", "1.0", ""
"22/07/14", "150", "1.3", "26.9", "85.7", "30.1", "993.0", "0.0", ""
"22/07/21", "155", "1.6", "25.7", "95.0", "27.5", "996.2", "14.2", ""
"22/07/23", "126", "0.6", "27.3", "90.0", "31.6", "997.9", "0.0", ""
"22/07/24", "140", "1.3", "28.6", "81.8", "33.9", "997.1", "37.2", ""
"22/07/26", "133", "1.2", "29.6", "80.2", "36.6", "996.7", "0.0", ""
"22/07/28", "125", "2.3", "29.3", "81.4", "36.0", "996.4", "0.0", ""
"22/08/03", "149", "2.5", "27.9", "85.3", "32.7", "997.1", "0.2", ""
"22/08/10", "177", "2.0", "27.8", "84.7", "32.2", "993.5", "14.6", ""
"22/08/18", "160", "1.7", "27.9", "84.5", "32.6", "995.7", "2.2", ""
"22/08/22", "145", "2.4", "27.6", "81.4", "31.2", "995.8", "0.0", ""
"22/09/01", "344", "1.3", "26.8", "90.5", "30.1", "996.9", "7.8", ""
"22/09/03", "151", "1.6", "27.1", "90.7", "31.0", "996.2", "42.8", ""
"22/09/04", "167", "2.0", "27.6", "89.1", "32.5", "996.7", "12.4", ""
"22/09/05", "154", "2.2", "27.2", "89.2", "31.2", "997.1", "8.0", ""
"22/09/09", "224", "1.5", "26.5", "92.5", "29.7", "999.1", "1.6", ""
