"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/11", "315", "1.1", "23.2", "51.4", "25.1", "988.9", "0.0", ""
"22/01/15", "244", "1.1", "24.4", "56.3", "25.6", "989.3", "0.0", ""
"22/01/24", "344", "1.1", "21.5", "50.8", "24.9", "987.3", "0.0", ""
"22/02/05", "216", "1.3", "19.9", "75.9", "22.1", "991.2", "27.2", ""
"22/02/06", "207", "1.6", "23.6", "55.7", "25.2", "988.9", "0.0", ""
"22/02/12", "202", "1.9", "27.5", "48.8", "27.9", "983.5", "0.0", ""
"22/02/24", "356", "1.8", "22.9", "53.0", "25.0", "993.2", "0.0", ""
"22/03/09", "117", "0.7", "27.7", "59.5", "29.0", "985.3", "0.0", ""
"22/03/12", "225", "1.3", "30.6", "55.5", "33.1", "982.7", "0.0", ""
"22/03/20", "206", "1.7", "29.3", "54.8", "30.8", "983.3", "10.0", ""
"22/03/23", "235", "1.0", "27.7", "73.8", "30.5", "984.7", "16.4", ""
"22/04/04", "267", "0.0", "25.8", "47.8", "26.3", "992.0", "0.0", ""
"22/04/15", "263", "1.5", "30.3", "53.8", "32.2", "981.4", "0.0", ""
"22/04/18", "189", "1.6", "25.5", "67.0", "26.6", "988.3", "0.2", ""
"22/04/27", "281", "0.2", "30.5", "67.4", "35.5", "982.4", "0.0", ""
"22/05/01", "283", "1.0", "27.6", "68.5", "29.8", "982.8", "11.8", ""
"22/05/02", "286", "1.2", "24.3", "83.1", "24.6", "987.3", "25.6", ""
"22/05/14", "178", "1.5", "30.6", "64.4", "35.0", "982.7", "0.0", ""
"22/05/26", "207", "1.4", "29.6", "63.1", "32.7", "979.7", "0.0", ""
"22/06/08", "186", "1.8", "29.4", "52.9", "30.6", "982.2", "0.0", ""
"22/06/13", "196", "1.7", "30.1", "54.5", "32.0", "982.3", "0.0", ""
"22/06/18", "185", "0.9", "28.6", "72.5", "32.2", "983.5", "0.0", ""
"22/06/19", "201", "1.4", "29.1", "68.7", "32.7", "981.7", "0.0", ""
"22/07/01", "189", "2.3", "27.9", "78.2", "31.6", "977.8", "5.2", ""
"22/07/07", "198", "0.6", "25.8", "90.0", "27.7", "981.7", "8.8", ""
"22/07/12", "170", "2.0", "28.8", "76.9", "33.5", "979.3", "41.6", ""
"22/07/16", "198", "0.6", "30.0", "74.5", "36.1", "982.0", "0.0", ""
"22/07/26", "24", "1.3", "29.4", "66.8", "33.0", "983.5", "0.0", ""
"22/07/28", "337", "0.4", "29.6", "68.2", "33.7", "983.0", "0.0", ""
"22/08/09", "197", "1.9", "28.3", "72.5", "31.7", "980.4", "0.0", ""
"22/08/12", "185", "0.8", "24.8", "93.6", "25.2", "982.5", "1.6", ""
"22/08/24", "218", "0.5", "27.6", "82.7", "31.5", "981.1", "26.6", ""
"22/09/05", "221", "1.0", "26.5", "90.5", "29.5", "984.3", "27.0", ""
"22/09/17", "179", "0.4", "28.2", "76.1", "32.0", "982.6", "10.2", ""
"22/09/23", "350", "0.4", "25.8", "87.8", "27.4", "984.7", "11.4", ""
"22/09/29", "344", "2.0", "28.2", "68.8", "31.0", "979.4", "3.4", ""
"22/10/04", "310", "1.1", "26.7", "80.6", "29.2", "987.9", "0.0", ""
"22/10/14", "337", "0.2", "27.2", "70.7", "29.3", "985.4", "0.0", ""
"22/10/26", "23", "0.4", "26.6", "77.1", "28.7", "988.2", "0.0", ""
"22/11/07", "256", "0.0", "24.2", "65.9", "25.3", "990.2", "0.0", ""
"22/11/08", "282", "0.1", "24.3", "61.5", "25.5", "990.2", "0.0", ""
"22/11/10", "308", "0.1", "23.9", "62.6", "25.1", "990.1", "0.0", ""
"22/11/11", "282", "0.0", "23.4", "63.9", "24.7", "989.5", "0.0", ""
"22/11/21", "319", "0.7", "26.4", "75.8", "28.2", "984.9", "0.0", ""
"22/12/04", "295", "0.0", "25.7", "70.8", "26.9", "988.6", "0.0", ""
"22/12/06", "289", "0.0", "25.0", "66.6", "26.0", "988.2", "0.0", ""
"22/12/10", "309", "0.1", "25.6", "71.1", "26.8", "986.8", "0.0", ""
"22/12/18", "2", "2.2", "19.8", "51.4", "25.2", "993.1", "0.0", ""
"22/12/21", "279", "1.2", "21.6", "60.2", "24.4", "988.3", "0.0", ""
"22/12/22", "0", "1.2", "23.1", "61.3", "24.7", "987.3", "0.0", ""
"Average", "230", "1.0", "26.5", "67.3", "27.9", "985.3", "", "-"
"Minimum", "", "", "19.8", "47.8", "22.1", "977.8", "", "-"
"Day", "", "", "22/12/18", "22/04/04", "22/02/05", "22/07/01", "", ""
"Maximum", "189", "2.3", "30.6", "93.6", "36.1", "993.2", "227.0", "-"
"Day", "", "22/07/01", "22/03/12", "22/08/12", "22/07/16", "22/02/24", "15 days", ""
