"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "107", "3.1", "25.9", "79.1", "27.4", "1012.7", "0.0", ""
"22/01/24", "65", "2.8", "26.5", "82.7", "28.9", "1009.1", "0.0", ""
"22/02/23", "23", "2.7", "28.5", "64.1", "30.9", "1011.8", "0.0", ""
"22/05/18", "83", "2.0", "27.8", "87.6", "32.6", "1008.9", "9.2", ""
"22/05/23", "283", "3.0", "27.7", "88.4", "32.4", "1005.5", "5.2", ""
"22/05/25", "275", "2.8", "29.2", "83.6", "36.1", "1008.0", "2.4", ""
"22/05/27", "269", "3.2", "27.8", "89.6", "33.0", "1004.8", "13.2", ""
"22/06/15", "116", "2.4", "28.4", "83.2", "33.8", "1008.7", "0.0", ""
"22/06/16", "101", "2.8", "28.5", "84.7", "34.3", "1008.7", "31.8", ""
"22/06/24", "94", "2.4", "27.0", "88.2", "30.5", "1006.6", "6.2", ""
"22/07/01", "254", "2.8", "27.9", "89.6", "33.3", "1003.8", "84.0", ""
"22/07/03", "68", "2.3", "24.9", "99.7", "24.9", "1005.7", "71.2", ""
"22/07/12", "309", "4.5", "24.6", "98.0", "24.3", "1004.0", "179.2", ""
"22/07/14", "89", "1.4", "26.3", "96.7", "29.1", "1004.3", "19.0", ""
"22/08/10", "261", "2.6", "26.4", "94.2", "29.4", "1005.3", "29.8", ""
"22/08/11", "102", "2.5", "24.1", "99.8", "22.8", "1007.0", "82.8", ""
"22/08/20", "264", "2.0", "26.2", "95.8", "28.9", "1005.4", "9.8", ""
"22/08/22", "101", "2.2", "26.7", "92.8", "30.3", "1007.0", "6.6", ""
"22/08/29", "100", "2.7", "26.9", "89.5", "30.3", "1007.9", "14.8", ""
"22/08/30", "97", "2.6", "28.4", "84.1", "33.9", "1007.5", "0.0", ""
"22/09/01", "63", "2.3", "28.2", "85.1", "33.4", "1007.1", "0.0", ""
"22/09/02", "88", "2.4", "28.1", "86.3", "33.5", "1007.2", "1.4", ""
"22/09/11", "58", "1.8", "26.3", "92.5", "28.9", "1008.2", "10.4", ""
"22/09/14", "84", "2.5", "25.4", "95.6", "26.5", "1009.8", "11.8", ""
"22/09/15", "57", "2.0", "24.9", "99.7", "25.1", "1008.3", "76.2", ""
"22/09/16", "23", "2.0", "27.0", "90.1", "30.8", "1006.8", "21.4", ""
"22/09/17", "81", "2.5", "26.1", "93.9", "28.4", "1007.6", "56.4", ""
"22/09/18", "45", "1.9", "25.1", "95.1", "25.9", "1008.8", "70.6", ""
"22/09/29", "261", "3.5", "26.7", "91.7", "30.1", "1004.1", "9.6", ""
"22/10/04", "64", "1.8", "26.4", "92.7", "29.2", "1008.3", "7.8", ""
"22/10/10", "75", "1.5", "25.5", "95.9", "26.8", "1010.5", "68.6", ""
"22/10/13", "72", "2.1", "26.4", "83.2", "28.7", "1007.4", "0.0", ""
"22/11/01", "49", "3.2", "27.2", "62.0", "28.5", "1008.4", "0.0", ""
"22/11/05", "52", "1.8", "26.1", "88.0", "28.2", "1012.1", "8.0", ""
"22/11/10", "92", "1.9", "27.8", "79.3", "31.6", "1009.1", "0.6", ""
"22/11/14", "72", "2.3", "25.4", "94.4", "26.5", "1009.0", "41.6", ""
"22/11/15", "97", "2.1", "27.2", "87.8", "31.1", "1008.6", "0.0", ""
"22/12/05", "64", "2.3", "28.4", "77.3", "32.6", "1008.4", "0.2", ""
"22/12/18", "43", "4.6", "24.5", "55.2", "25.6", "1009.3", "0.0", ""
"Average", "115", "2.5", "26.7", "87.6", "29.8", "1007.7", "", "-"
"Minimum", "", "", "24.1", "55.2", "22.8", "1003.8", "", "-"
"Day", "", "", "22/08/11", "22/12/18", "22/08/11", "22/07/01", "", ""
"Maximum", "43", "4.6", "29.2", "99.8", "36.1", "1012.7", "949.8", "-"
"Day", "", "22/12/18", "22/05/25", "22/08/11", "22/05/25", "22/01/12", "29 days", ""
