"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/05", "41", "3.1", "28.3", "75.0", "32.0", "1009.3", "0.0", ""
"22/01/10", "305", "1.6", "27.5", "92.5", "32.5", "1010.2", "0.2", ""
"22/01/23", "30", "1.4", "28.0", "74.9", "31.3", "1006.8", "0.0", ""
"22/02/04", "55", "4.9", "28.7", "73.5", "32.6", "1007.1", "0.0", ""
"22/02/10", "45", "2.7", "27.9", "75.3", "31.3", "1007.5", "0.0", ""
"22/02/12", "43", "2.7", "29.0", "69.7", "32.7", "1005.5", "0.0", ""
"22/02/21", "29", "1.9", "28.8", "77.7", "33.7", "1007.0", "3.8", ""
"22/02/25", "51", "5.0", "25.1", "87.2", "25.8", "1009.2", "18.0", ""
"22/03/01", "34", "2.9", "27.7", "80.9", "31.4", "1008.3", "0.0", ""
"22/03/08", "91", "2.0", "27.6", "84.0", "31.7", "1006.8", "2.0", ""
"22/03/11", "14", "1.9", "28.6", "77.9", "33.2", "1005.4", "0.0", ""
"22/03/16", "7", "1.7", "28.5", "83.6", "34.0", "1004.8", "0.4", ""
"22/03/19", "349", "1.7", "28.0", "84.9", "33.0", "1004.3", "0.0", ""
"22/03/22", "326", "1.4", "29.2", "81.0", "35.4", "1007.0", "0.0", ""
"22/03/31", "10", "0.9", "26.1", "93.2", "28.4", "1008.0", "15.4", ""
"22/04/01", "7", "1.4", "26.4", "91.6", "29.3", "1007.6", "46.0", ""
"22/04/02", "14", "1.1", "25.6", "94.0", "27.0", "1008.2", "10.4", ""
"22/04/04", "334", "1.7", "26.7", "88.2", "29.9", "1008.9", "0.2", ""
"22/04/06", "5", "2.0", "27.3", "87.0", "31.3", "1009.5", "50.0", ""
"22/04/07", "5", "0.2", "24.0", "97.9", "22.7", "1008.0", "50.2", ""
"22/04/08", "37", "1.2", "27.2", "88.8", "31.0", "1008.4", "0.6", ""
"22/04/16", "334", "1.5", "28.4", "88.1", "34.6", "1005.1", "6.8", ""
"22/04/18", "33", "1.8", "29.0", "82.9", "35.3", "1006.5", "6.6", ""
"22/04/23", "47", "1.7", "30.0", "79.1", "37.5", "1005.8", "0.0", ""
"22/04/27", "340", "1.4", "29.6", "81.8", "36.9", "1004.6", "0.2", ""
"22/04/28", "322", "1.6", "29.7", "79.2", "36.6", "1005.8", "0.0", ""
"22/04/30", "334", "1.7", "27.6", "88.1", "32.3", "1004.9", "2.4", ""
"22/05/01", "13", "1.2", "27.7", "92.0", "33.2", "1004.5", "9.2", ""
"22/05/02", "41", "1.2", "27.2", "93.0", "31.7", "1005.3", "29.0", ""
"22/05/03", "170", "1.0", "25.3", "97.9", "26.3", "1006.6", "33.0", ""
"22/05/14", "323", "1.8", "29.7", "82.3", "37.5", "1007.1", "0.0", ""
"22/05/15", "312", "2.4", "28.8", "86.5", "35.5", "1007.5", "35.0", ""
