"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "155", "1.5", "24.4", "72.9", "25.2", "993.3", "0.0", ""
"22/02/09", "156", "1.3", "28.2", "74.1", "31.7", "989.5", "0.0", ""
"22/02/15", "16", "2.0", "25.4", "75.2", "26.6", "988.7", "0.2", ""
"22/03/26", "175", "2.1", "31.0", "65.3", "36.2", "988.8", "0.0", ""
"22/03/27", "124", "3.2", "29.2", "74.2", "34.1", "988.5", "6.6", ""
"22/03/28", "72", "2.4", "26.5", "83.6", "28.9", "989.4", "2.4", ""
"22/03/30", "333", "2.0", "29.2", "74.6", "34.1", "988.0", "0.0", ""
"22/04/07", "28", "3.8", "25.9", "63.0", "26.9", "991.1", "0.0", ""
"22/04/15", "164", "2.2", "30.6", "68.3", "36.1", "984.8", "0.0", ""
"22/05/17", "67", "2.1", "26.5", "90.5", "29.4", "988.2", "32.8", ""
"22/06/01", "155", "2.0", "28.7", "83.3", "34.5", "984.6", "2.6", ""
"22/06/15", "148", "2.3", "28.1", "79.6", "32.3", "987.9", "0.4", ""
"22/06/16", "182", "2.3", "29.7", "74.5", "35.3", "987.9", "0.0", ""
"22/07/13", "249", "4.0", "26.1", "86.6", "28.3", "981.9", "2.6", ""
"22/07/18", "180", "3.0", "29.6", "79.7", "36.5", "984.1", "1.2", ""
"22/08/10", "235", "4.0", "28.2", "79.4", "32.4", "982.7", "0.2", ""
"22/09/04", "154", "1.9", "27.5", "87.7", "31.9", "986.2", "5.2", ""
"22/09/13", "143", "1.8", "28.2", "81.2", "32.8", "987.9", "0.0", ""
"22/09/27", "269", "2.6", "26.7", "87.7", "29.8", "984.2", "0.0", ""
"22/09/28", "261", "6.2", "23.7", "98.5", "22.0", "980.7", "76.4", ""
"22/10/13", "3", "3.1", "25.4", "77.1", "26.5", "987.1", "0.0", ""
"22/11/26", "198", "1.3", "25.5", "94.1", "26.8", "988.1", "23.2", ""
"22/11/29", "212", "1.2", "26.0", "92.4", "28.0", "989.1", "0.0", ""
"22/11/30", "277", "1.7", "28.1", "84.4", "33.1", "988.9", "0.0", ""
"22/12/07", "6", "2.8", "25.1", "77.2", "26.1", "990.4", "0.0", ""
"22/12/17", "111", "6.8", "35.5", "83.0", "60.9", "993.6", "0.0", ""
"22/12/19", "121", "3.0", "48.1", "85.7", "151.8", "992.1", "0.0", ""
"22/12/20", "121", "1.6", "46.9", "90.6", "151.1", "990.4", "0.0", ""
"Average", "154", "2.7", "29.1", "80.9", "35.1", "987.8", "", "-"
"Minimum", "", "", "23.7", "63.0", "22.0", "980.7", "", "-"
"Day", "", "", "22/09/28", "22/04/07", "22/09/28", "22/09/28", "", ""
"Maximum", "111", "6.8", "48.1", "98.5", "151.8", "993.6", "153.8", "-"
"Day", "", "22/12/17", "22/12/19", "22/09/28", "22/12/19", "22/12/17", "12 days", ""
