"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/01", "38", "2.9", "27.2", "75.3", "29.7", "1010.3", "0.0", ""
"22/01/02", "39", "3.2", "27.2", "74.7", "29.7", "1009.8", "0.0", ""
"22/01/03", "39", "2.6", "27.1", "79.7", "29.8", "1009.0", "0.0", ""
"22/01/04", "48", "2.8", "28.1", "74.0", "31.5", "1009.4", "0.0", ""
"22/01/05", "53", "2.3", "27.6", "75.2", "30.6", "1009.4", "0.0", ""
"22/01/12", "54", "2.9", "28.2", "68.6", "30.9", "1009.6", "0.0", ""
"22/01/13", "64", "3.0", "27.5", "71.8", "29.9", "1009.8", "0.0", ""
"22/01/14", "73", "3.0", "27.1", "72.6", "29.3", "1009.5", "0.0", ""
"22/01/15", "78", "2.6", "26.7", "73.5", "28.6", "1009.4", "0.0", ""
"22/01/16", "54", "2.6", "27.3", "70.9", "29.5", "1009.8", "0.0", ""
"22/01/17", "66", "2.4", "27.5", "71.7", "30.0", "1009.6", "0.0", ""
"22/01/18", "56", "2.3", "28.0", "73.2", "31.0", "1008.7", "0.0", ""
"22/01/19", "58", "2.3", "27.4", "75.0", "30.2", "1007.6", "0.0", ""
"22/01/20", "58", "2.0", "27.5", "77.7", "30.6", "1007.3", "4.0", ""
"22/01/21", "47", "2.5", "27.3", "81.1", "30.6", "1007.9", "9.6", ""
"22/01/22", "48", "2.3", "27.5", "81.5", "31.0", "1006.7", "0.2", ""
"22/01/23", "30", "2.6", "27.6", "74.4", "30.4", "1007.1", "0.0", ""
"22/01/24", "31", "2.7", "27.7", "78.8", "31.2", "1007.1", "0.0", ""
"22/01/25", "66", "1.9", "27.2", "79.8", "30.3", "1007.1", "0.0", ""
"22/01/26", "66", "1.8", "28.1", "75.3", "31.7", "1006.9", "0.0", ""
"22/01/27", "57", "1.9", "28.2", "76.8", "32.0", "1007.4", "0.0", ""
"22/01/28", "50", "2.1", "28.5", "76.2", "32.7", "1007.8", "0.0", ""
"22/01/29", "32", "2.7", "28.5", "79.2", "33.3", "1007.8", "0.0", ""
"22/01/30", "22", "2.8", "28.3", "78.1", "32.6", "1007.4", "0.0", ""
"22/01/31", "31", "2.3", "27.8", "80.4", "31.7", "1006.8", "0.0", ""
"22/02/01", "51", "2.5", "28.2", "72.6", "31.4", "1007.1", "0.0", ""
"22/02/02", "67", "2.5", "29.0", "71.1", "33.0", "1008.0", "0.0", ""
"22/02/03", "57", "2.4", "28.4", "76.1", "32.5", "1007.2", "0.0", ""
"22/02/04", "72", "2.8", "29.1", "71.2", "33.1", "1007.1", "0.0", ""
"22/02/05", "61", "3.3", "29.5", "65.7", "33.0", "1007.7", "0.0", ""
"22/02/06", "51", "2.0", "28.4", "75.8", "32.4", "1008.5", "0.0", ""
"22/02/07", "52", "2.0", "28.0", "81.4", "32.3", "1008.4", "10.8", ""
"22/02/08", "48", "2.0", "28.2", "80.7", "32.6", "1007.5", "0.0", ""
"22/02/09", "75", "1.7", "28.4", "80.6", "33.2", "1007.9", "0.2", ""
"22/02/10", "51", "1.9", "28.5", "77.5", "32.8", "1007.1", "0.0", ""
"22/02/11", "53", "1.4", "26.4", "91.1", "29.0", "1007.3", "22.0", ""
"22/02/12", "46", "2.3", "26.7", "88.9", "29.7", "1005.7", "14.2", ""
"22/02/13", "35", "1.9", "27.7", "85.1", "32.0", "1004.2", "0.4", ""
"22/02/14", "60", "1.8", "28.1", "82.1", "32.6", "1004.7", "0.2", ""
"22/02/15", "62", "1.7", "26.6", "93.9", "30.0", "1004.5", "22.2", ""
"22/02/16", "51", "2.3", "26.7", "89.8", "29.8", "1003.7", "62.8", ""
"22/02/17", "77", "2.0", "27.7", "83.6", "31.8", "1004.0", "0.0", ""
"22/02/18", "52", "2.0", "27.0", "88.9", "30.6", "1006.6", "32.0", ""
"22/02/19", "41", "2.3", "29.0", "81.6", "35.2", "1007.2", "0.0", ""
"22/02/20", "23", "2.6", "28.0", "84.1", "32.6", "1007.4", "2.2", ""
"22/02/21", "35", "2.1", "27.4", "87.2", "31.4", "1007.4", "4.4", ""
"22/02/22", "48", "2.3", "27.2", "86.6", "30.9", "1009.1", "0.4", ""
"22/02/23", "48", "2.1", "26.6", "86.5", "29.4", "1011.0", "0.0", ""
"22/02/24", "42", "2.5", "27.2", "81.0", "30.3", "1012.0", "0.0", ""
"22/02/25", "32", "3.0", "27.2", "77.4", "30.0", "1011.1", "0.0", ""
"22/02/26", "22", "2.3", "27.3", "78.8", "30.2", "1010.7", "0.0", ""
"22/02/27", "42", "1.8", "27.2", "82.5", "30.4", "1010.0", "0.0", ""
"22/02/28", "76", "3.0", "28.9", "72.9", "32.9", "1009.2", "0.0", ""
"22/03/01", "66", "2.5", "28.1", "76.1", "31.8", "1009.6", "0.0", ""
"22/03/02", "64", "2.1", "28.7", "76.3", "33.1", "1009.5", "0.0", ""
"22/03/03", "51", "2.1", "29.1", "76.2", "34.1", "1009.5", "0.0", ""
"22/03/04", "59", "2.4", "29.2", "79.5", "35.2", "1008.8", "0.0", ""
"22/03/05", "67", "1.8", "28.3", "84.8", "33.7", "1008.4", "0.2", ""
"22/03/06", "65", "1.8", "27.2", "89.7", "31.3", "1008.7", "7.2", ""
"22/03/07", "65", "2.2", "29.3", "76.5", "34.8", "1008.1", "0.0", ""
"22/03/08", "46", "1.6", "25.5", "95.7", "26.8", "1008.5", "4.8", ""
"22/03/09", "63", "2.5", "28.1", "76.8", "31.8", "1007.6", "0.2", ""
"22/03/10", "66", "1.8", "28.6", "76.9", "33.1", "1007.2", "0.0", ""
"22/03/11", "29", "2.3", "29.1", "78.4", "34.8", "1006.7", "0.0", ""
"22/03/12", "47", "2.0", "28.8", "80.5", "34.4", "1005.8", "0.0", ""
"22/03/13", "36", "1.9", "29.6", "76.9", "35.6", "1006.4", "0.0", ""
