"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/25", "311", "1.6", "26.1", "55.5", "26.9", "988.4", "0.0", ""
"22/01/26", "60", "1.4", "26.5", "56.1", "27.3", "988.6", "0.0", ""
"22/01/27", "82", "1.2", "26.7", "56.5", "27.5", "988.8", "0.0", ""
"22/02/21", "50", "2.0", "18.9", "77.9", "21.6", "993.3", "0.0", ""
"22/04/22", "75", "1.6", "27.9", "83.5", "32.4", "986.9", "14.2", ""
"22/04/27", "321", "1.4", "32.2", "67.9", "40.1", "983.9", "0.0", ""
"22/04/28", "205", "3.3", "29.8", "75.9", "36.0", "985.0", "12.0", ""
"22/05/01", "59", "3.4", "26.7", "79.5", "29.1", "985.1", "0.2", ""
"22/05/06", "171", "1.7", "27.4", "84.9", "31.1", "986.4", "1.0", ""
"22/05/12", "174", "1.6", "27.2", "91.5", "31.5", "984.3", "3.0", ""
"22/05/22", "187", "4.0", "27.2", "87.1", "30.9", "979.1", "0.0", ""
"22/05/24", "209", "3.4", "29.5", "77.0", "35.5", "985.1", "0.0", ""
"22/05/28", "195", "2.1", "29.3", "78.5", "35.2", "980.9", "0.0", ""
"22/05/29", "132", "1.7", "27.1", "90.1", "31.1", "982.1", "23.4", ""
"22/05/30", "238", "2.1", "28.3", "84.3", "33.6", "982.2", "17.4", ""
"22/06/02", "187", "2.1", "28.1", "85.9", "33.4", "984.1", "85.6", ""
"22/06/05", "206", "2.2", "28.7", "81.2", "34.2", "983.3", "3.2", ""
"22/06/08", "228", "2.0", "28.7", "73.4", "32.7", "982.7", "0.0", ""
"22/06/15", "174", "1.6", "27.4", "87.5", "31.7", "985.7", "0.4", ""
"22/06/21", "201", "2.5", "30.8", "69.0", "36.8", "980.9", "0.0", ""
"22/06/22", "261", "2.5", "30.9", "69.0", "37.0", "983.2", "0.0", ""
"22/06/23", "178", "1.9", "28.3", "81.1", "33.0", "985.2", "0.4", ""
"22/06/26", "191", "2.2", "29.2", "79.4", "35.3", "986.1", "0.0", ""
"22/06/27", "215", "2.4", "29.9", "73.9", "35.7", "985.3", "0.0", ""
"22/07/12", "294", "1.4", "26.1", "95.8", "28.7", "981.1", "31.4", ""
"22/07/14", "61", "1.2", "27.0", "94.2", "31.3", "981.5", "3.2", ""
"22/07/15", "121", "1.2", "28.0", "91.5", "34.1", "983.0", "16.0", ""
"22/07/16", "202", "2.3", "30.1", "80.7", "38.1", "984.0", "3.2", ""
"22/07/17", "221", "2.4", "29.6", "83.2", "37.5", "984.2", "0.0", ""
"22/07/19", "219", "2.1", "28.4", "87.9", "34.7", "982.2", "14.4", ""
"22/07/20", "120", "1.8", "27.8", "90.0", "33.1", "983.3", "3.8", ""
"22/07/22", "343", "2.0", "25.4", "95.7", "26.6", "985.9", "34.8", ""
"22/07/23", "44", "1.4", "28.4", "86.4", "34.5", "985.2", "0.2", ""
"22/07/24", "282", "1.2", "26.6", "93.3", "29.9", "984.4", "1.0", ""
"22/07/25", "101", "1.1", "29.9", "81.2", "37.8", "984.3", "0.2", ""
"22/07/26", "185", "2.0", "28.8", "81.4", "34.4", "984.0", "0.0", ""
"22/07/30", "272", "2.0", "29.7", "79.5", "36.5", "981.5", "0.2", ""
"22/08/01", "186", "2.5", "27.5", "88.5", "32.1", "981.8", "0.0", ""
"22/08/09", "237", "2.1", "25.8", "91.1", "27.5", "980.8", "27.0", ""
"22/08/14", "336", "1.6", "29.3", "85.1", "36.7", "984.9", "0.0", ""
"22/08/15", "213", "2.5", "27.0", "90.2", "30.7", "984.1", "78.6", ""
"22/08/16", "137", "2.4", "26.1", "92.8", "28.5", "983.5", "24.4", ""
"22/08/17", "198", "2.3", "27.2", "89.9", "31.3", "984.0", "3.8", ""
"22/08/18", "242", "1.9", "28.7", "84.9", "35.1", "984.0", "0.6", ""
"22/08/19", "257", "2.5", "28.0", "85.2", "32.9", "982.9", "35.6", ""
"22/09/04", "221", "2.0", "28.1", "88.5", "33.7", "983.5", "0.0", ""
"22/09/05", "226", "1.4", "26.9", "93.6", "30.8", "984.1", "8.4", ""
"22/09/07", "43", "1.7", "28.8", "78.3", "33.9", "985.5", "0.2", ""
"22/09/12", "327", "1.6", "26.8", "91.5", "30.5", "985.5", "0.0", ""
"22/09/15", "219", "1.7", "27.1", "92.7", "31.3", "983.6", "10.4", ""
"22/09/18", "198", "1.9", "27.8", "88.2", "32.8", "984.3", "0.0", ""
"22/10/03", "30", "2.0", "24.8", "95.0", "25.1", "987.1", "52.6", ""
"22/10/11", "47", "1.6", "26.0", "75.6", "27.5", "990.0", "0.0", ""
"22/10/13", "47", "1.7", "25.9", "74.1", "27.4", "987.4", "0.0", ""
"22/10/18", "29", "1.8", "25.2", "67.9", "26.2", "987.7", "0.0", ""
"22/10/20", "32", "2.2", "24.7", "76.0", "25.5", "989.3", "0.0", ""
"22/10/21", "26", "1.9", "27.2", "76.1", "29.8", "990.0", "0.0", ""
"22/10/22", "33", "2.0", "26.0", "79.3", "27.6", "990.5", "0.0", ""
"22/10/23", "52", "1.6", "27.3", "66.0", "29.1", "989.3", "0.0", ""
"22/11/11", "31", "1.7", "27.6", "71.1", "30.1", "988.6", "0.0", ""
"22/11/17", "59", "1.1", "28.5", "76.9", "32.7", "987.3", "0.0", ""
"22/12/10", "78", "1.2", "25.7", "73.6", "26.9", "989.2", "0.0", ""
"22/12/15", "9", "1.7", "21.5", "63.9", "24.1", "990.3", "0.0", ""
"22/12/26", "36", "1.9", "22.1", "62.8", "24.3", "994.7", "0.0", ""
"22/12/27", "43", "1.5", "23.0", "67.7", "24.3", "993.8", "0.0", ""
"Average", "159", "1.9", "27.4", "80.8", "30.7", "985.4", "", "-"
"Minimum", "", "", "18.9", "55.5", "21.6", "979.1", "", "-"
"Day", "", "", "22/02/21", "22/01/25", "22/02/21", "22/05/22", "", ""
"Maximum", "187", "4.0", "32.2", "95.8", "40.1", "994.7", "510.8", "-"
"Day", "", "22/05/22", "22/04/27", "22/07/12", "22/04/27", "22/12/26", "32 days", ""
