"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/01", "33", "6.5", "23.4", "71.0", "24.3", "1002.0", "0.0", "19896"
"22/01/02", "32", "6.3", "23.5", "69.7", "24.5", "1001.1", "0.0", "19944"
"22/01/03", "25", "5.5", "26.6", "60.9", "27.6", "999.9", "0.0", "19945"
"22/01/04", "21", "3.3", "24.7", "69.8", "25.6", "999.0", "0.0", "19939"
"22/01/05", "344", "2.0", "23.7", "72.1", "24.6", "999.0", "0.0", "18715"
"22/01/06", "16", "3.4", "19.2", "94.8", "16.4", "1000.4", "0.0", "12647"
"22/01/11", "30", "4.6", "23.2", "68.1", "24.4", "999.4", "0.0", "19981"
"22/01/12", "35", "2.5", "24.1", "67.4", "25.1", "1000.7", "0.0", "19435"
"22/01/13", "49", "3.5", "24.6", "65.6", "25.6", "1000.4", "0.0", "19333"
"22/01/14", "84", "2.1", "24.6", "67.2", "25.6", "1000.0", "0.0", "18164"
"22/01/15", "97", "1.8", "25.1", "67.5", "26.1", "999.5", "0.0", "17101"
"22/01/16", "48", "2.1", "24.9", "68.6", "25.8", "999.6", "0.0", "17055"
"22/01/17", "36", "4.2", "25.3", "64.8", "26.3", "1000.0", "0.0", "19375"
"22/01/18", "36", "6.0", "23.4", "66.3", "24.7", "999.8", "0.0", "19987"
"22/01/19", "34", "4.5", "23.2", "67.2", "24.4", "998.5", "0.0", "19999"
"22/01/20", "42", "2.9", "24.8", "65.4", "25.8", "997.0", "0.0", "19489"
"22/01/21", "38", "2.1", "23.1", "77.4", "23.6", "997.3", "0.0", "15325"
"22/01/22", "229", "2.6", "26.3", "70.3", "27.7", "995.0", "0.4", "16173"
"22/01/23", "49", "2.0", "25.5", "77.9", "26.7", "995.9", "0.2", "16420"
"22/01/24", "352", "2.0", "26.0", "65.1", "27.1", "995.8", "0.0", "17666"
"22/01/25", "55", "2.2", "26.6", "60.2", "27.6", "996.1", "0.0", "17542"
"22/01/26", "78", "2.4", "26.4", "63.0", "27.5", "996.3", "0.0", "17707"
"22/01/27", "32", "2.5", "26.2", "54.9", "26.9", "996.3", "0.0", "18837"
"22/01/28", "94", "1.8", "26.2", "63.3", "27.3", "996.2", "0.0", "15530"
"22/01/29", "193", "2.5", "28.3", "63.0", "30.3", "994.7", "0.2", "14595"
"22/01/30", "155", "3.2", "27.6", "71.9", "30.2", "995.0", "0.2", "13535"
"22/01/31", "100", "4.5", "26.3", "69.3", "27.7", "996.1", "0.0", "18317"
