"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "212", "2.8", "27.3", "70.1", "29.5", "1013.6", "0.0", ""
"22/02/09", "193", "7.0", "28.5", "72.9", "32.1", "1010.7", "0.0", ""
"22/03/09", "197", "4.7", "29.3", "65.5", "32.5", "1008.9", "0.0", ""
"22/04/04", "345", "4.8", "26.7", "46.0", "26.9", "1014.1", "0.0", ""
"22/04/12", "191", "5.8", "29.7", "68.4", "34.0", "1006.4", "0.0", ""
"22/04/29", "336", "3.1", "29.9", "66.6", "34.1", "1006.9", "9.6", ""
"22/05/11", "230", "4.4", "27.9", "78.5", "31.7", "1007.8", "0.0", ""
"22/06/15", "198", "4.8", "29.9", "69.8", "34.7", "1008.8", "0.0", ""
"22/06/25", "211", "4.0", "28.8", "71.9", "32.6", "1006.0", "0.0", ""
"22/07/13", "337", "3.8", "28.1", "59.5", "29.6", "1004.2", "0.0", ""
"22/08/10", "266", "4.7", "29.0", "65.8", "32.1", "1005.4", "0.0", ""
"22/08/11", "233", "4.2", "28.6", "69.6", "31.7", "1006.1", "0.8", ""
"22/09/14", "297", "1.6", "27.7", "79.2", "31.1", "1009.9", "1.0", ""
"22/09/16", "220", "2.4", "29.4", "68.0", "33.2", "1006.7", "0.0", ""
"22/10/12", "350", "0.7", "27.6", "74.9", "30.5", "1011.3", "0.0", ""
"22/10/18", "14", "2.5", "26.4", "66.5", "27.7", "1012.2", "0.0", ""
"22/10/19", "26", "1.8", "27.3", "61.0", "28.5", "1009.9", "0.0", ""
"22/10/20", "24", "1.4", "27.7", "64.3", "29.5", "1011.1", "0.0", ""
"22/10/21", "327", "1.7", "25.5", "81.7", "26.7", "1012.6", "8.3", ""
"22/10/22", "334", "1.4", "27.5", "78.3", "30.7", "1012.5", "2.2", ""
"22/10/23", "318", "1.5", "27.7", "75.5", "30.8", "1011.9", "0.0", ""
"22/10/24", "123", "3.4", "30.0", "64.7", "33.9", "1011.4", "0.0", ""
"22/10/25", "337", "1.4", "27.6", "71.2", "30.0", "1010.6", "0.0", ""
"22/10/26", "352", "2.1", "29.2", "69.0", "32.9", "1010.1", "8.1", ""
"22/10/27", "357", "1.9", "27.6", "80.3", "31.2", "1010.0", "2.5", ""
"22/10/28", "6", "1.8", "28.0", "74.9", "31.3", "1009.2", "9.8", ""
"22/10/29", "351", "1.2", "27.3", "69.1", "29.2", "1010.0", "0.0", ""
"22/10/30", "351", "1.5", "28.1", "64.3", "30.2", "1009.7", "0.0", ""
"22/10/31", "354", "1.1", "27.5", "66.8", "29.4", "1010.5", "0.0", ""
"22/11/01", "25", "1.1", "26.7", "65.4", "28.1", "1011.0", "0.0", ""
"22/11/02", "311", "0.5", "25.9", "65.7", "27.0", "1010.4", "0.0", ""
"22/11/03", "337", "1.4", "26.1", "61.0", "27.1", "1011.6", "0.0", ""
"22/11/04", "348", "1.7", "26.1", "51.4", "26.7", "1013.0", "0.0", ""
"22/11/05", "354", "0.8", "26.9", "62.2", "28.1", "1014.1", "0.0", ""
"22/11/06", "349", "1.1", "28.0", "64.4", "30.0", "1013.1", "0.0", ""
"22/11/07", "346", "0.8", "27.5", "67.0", "29.5", "1012.5", "0.8", ""
"22/11/08", "357", "1.2", "27.5", "63.3", "29.1", "1012.4", "0.0", ""
"22/11/09", "351", "1.8", "26.9", "57.8", "27.8", "1012.5", "0.0", ""
"22/11/10", "348", "1.9", "28.0", "57.7", "29.2", "1011.7", "0.0", ""
"22/11/11", "352", "2.9", "28.7", "56.4", "30.0", "1011.1", "0.0", ""
"22/11/12", "350", "2.5", "29.1", "58.7", "31.0", "1010.2", "0.0", ""
"22/11/13", "357", "1.3", "28.4", "69.1", "31.3", "1010.2", "3.5", ""
"22/11/14", "350", "1.8", "27.2", "80.9", "30.3", "1010.8", "0.2", ""
"22/11/15", "336", "1.0", "28.0", "76.4", "31.4", "1010.0", "1.2", ""
"22/11/16", "351", "0.9", "27.3", "76.8", "30.1", "1009.2", "0.0", ""
"22/11/17", "204", "2.4", "28.6", "73.3", "32.4", "1009.5", "0.0", ""
"22/11/18", "168", "1.4", "28.9", "71.5", "32.9", "1010.3", "0.0", ""
"22/11/19", "350", "2.2", "28.8", "74.8", "33.2", "1008.6", "0.6", ""
"22/11/20", "358", "1.6", "28.9", "66.4", "31.9", "1008.2", "0.2", ""
"22/11/21", "352", "1.5", "29.1", "65.8", "32.2", "1007.4", "0.0", ""
"22/11/22", "345", "1.5", "29.9", "61.5", "33.0", "1007.2", "0.0", ""
"22/11/23", "346", "1.2", "27.0", "82.7", "30.0", "1007.8", "24.3", ""
"22/11/24", "347", "0.3", "26.1", "88.0", "28.2", "1009.4", "2.2", ""
"22/11/25", "126", "2.4", "27.2", "82.2", "30.4", "1010.7", "10.0", ""
"22/11/26", "271", "0.0", "25.8", "86.0", "27.5", "1010.2", "2.0", ""
"22/11/27", "187", "1.3", "27.9", "77.5", "31.5", "1009.4", "0.0", ""
"22/11/28", "196", "2.1", "28.8", "73.5", "32.8", "1010.1", "0.0", ""
"22/11/29", "204", "1.3", "29.2", "73.6", "34.0", "1010.4", "0.0", ""
"22/11/30", "345", "1.4", "28.1", "76.5", "31.9", "1010.2", "12.8", ""
"22/12/01", "355", "1.4", "28.2", "74.4", "31.6", "1010.0", "0.2", ""
"22/12/02", "350", "3.0", "27.2", "77.1", "30.0", "1009.8", "0.0", ""
"22/12/03", "351", "2.4", "27.1", "70.1", "29.1", "1010.1", "0.0", ""
"22/12/04", "14", "1.2", "27.9", "74.4", "31.0", "1010.4", "0.0", ""
"22/12/05", "42", "2.1", "29.0", "69.8", "32.7", "1010.8", "0.0", ""
"22/12/06", "21", "1.8", "27.9", "67.8", "30.3", "1010.2", "0.0", ""
"22/12/07", "351", "2.0", "27.7", "66.9", "29.7", "1010.6", "0.0", ""
"22/12/08", "349", "2.1", "27.9", "66.2", "30.0", "1010.6", "0.0", ""
"22/12/09", "351", "2.2", "28.2", "64.1", "30.3", "1010.2", "0.0", ""
"22/12/10", "357", "1.2", "28.3", "64.1", "30.5", "1010.1", "0.0", ""
"22/12/11", "108", "2.1", "28.0", "66.2", "30.1", "1010.8", "0.0", ""
"22/12/12", "67", "2.7", "27.6", "60.5", "28.9", "1011.6", "0.0", ""
"22/12/13", "356", "2.7", "24.1", "65.8", "25.1", "1013.1", "0.0", ""
"22/12/14", "341", "2.6", "20.0", "74.5", "22.4", "1012.9", "0.0", ""
"22/12/15", "349", "2.4", "24.1", "54.6", "25.4", "1011.0", "0.0", ""
"22/12/16", "352", "3.5", "25.7", "55.1", "26.5", "1010.2", "0.0", ""
"22/12/17", "19", "5.6", "26.2", "54.3", "26.9", "1012.1", "0.0", ""
"22/12/18", "16", "4.5", "23.0", "31.7", "24.8", "1014.0", "0.0", ""
"22/12/19", "350", "4.6", "21.8", "39.8", "25.0", "1012.7", "0.0", ""
"22/12/20", "351", "3.7", "23.6", "44.5", "25.3", "1011.4", "0.0", ""
"22/12/21", "346", "3.2", "25.0", "48.4", "25.9", "1010.7", "0.0", ""
"22/12/22", "12", "1.2", "25.3", "64.2", "26.3", "1010.9", "0.0", ""
"22/12/23", "112", "1.7", "25.7", "68.7", "26.8", "1011.3", "0.0", ""
