"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/20", "282", "0.0", "23.4", "0.0", "22.2", "1009.3", "0.0", ""
"22/01/25", "351", "0.8", "14.1", "74.2", "26.7", "1002.0", "0.0", ""
"22/01/27", "308", "1.0", "21.0", "65.5", "23.8", "1003.8", "0.4", ""
"22/02/09", "316", "1.0", "26.3", "68.7", "27.6", "1004.7", "0.0", ""
"22/03/09", "152", "1.0", "28.4", "71.0", "31.6", "1001.3", "0.0", ""
"22/03/18", "117", "1.8", "28.4", "69.4", "31.4", "999.6", "0.0", ""
"22/03/28", "156", "2.5", "28.8", "70.5", "32.4", "1002.2", "1.8", ""
"22/04/06", "136", "1.3", "30.5", "56.1", "32.9", "1005.6", "0.0", ""
"22/04/09", "152", "0.9", "28.6", "59.8", "30.4", "1002.4", "0.0", ""
"22/04/14", "239", "2.0", "32.1", "53.3", "35.4", "998.7", "0.0", ""
"22/04/17", "153", "2.3", "31.2", "59.6", "35.1", "1001.2", "0.0", ""
"22/04/28", "175", "2.8", "30.8", "67.4", "36.3", "1000.8", "13.4", ""
"22/05/09", "146", "1.2", "28.2", "80.6", "32.7", "1002.0", "0.6", ""
"22/05/10", "158", "1.8", "27.1", "83.7", "30.5", "1001.6", "94.8", ""
"22/05/24", "217", "1.6", "29.0", "73.9", "33.4", "1000.8", "0.0", ""
"22/05/31", "196", "1.3", "27.3", "83.8", "30.9", "998.3", "15.8", ""
"22/06/15", "123", "1.5", "27.2", "83.2", "30.4", "1002.3", "11.8", ""
"22/06/16", "116", "1.5", "28.1", "78.3", "32.1", "1002.7", "0.0", ""
"22/07/12", "222", "1.4", "28.4", "75.0", "32.2", "997.2", "20.0", ""
"22/07/13", "239", "0.9", "25.7", "89.5", "27.3", "997.1", "5.0", ""
"22/08/10", "218", "1.2", "27.6", "83.3", "31.5", "997.3", "13.6", ""
"22/09/03", "155", "1.2", "28.9", "83.0", "35.0", "1000.2", "6.0", ""
"22/09/07", "322", "0.9", "27.1", "86.8", "30.7", "1002.8", "19.0", ""
"22/09/14", "214", "1.2", "28.4", "79.4", "33.0", "1002.7", "0.0", ""
"22/09/15", "217", "1.7", "29.0", "75.9", "33.9", "1000.6", "0.0", ""
"22/09/19", "284", "2.1", "28.4", "74.3", "32.2", "1001.7", "0.0", ""
"22/09/22", "290", "1.0", "27.4", "84.2", "31.2", "1001.2", "9.0", ""
"22/10/05", "343", "2.0", "28.0", "80.5", "32.1", "1004.9", "2.4", ""
"22/10/06", "37", "0.5", "26.9", "88.5", "30.3", "1004.8", "2.2", ""
"22/10/15", "121", "0.7", "25.7", "83.3", "27.1", "1003.6", "0.8", ""
"22/11/30", "343", "1.0", "28.5", "76.7", "32.7", "1004.2", "0.0", ""
"22/12/01", "296", "1.5", "25.1", "89.2", "25.9", "1005.0", "41.6", ""
"22/12/03", "334", "0.6", "26.2", "81.1", "28.2", "1004.8", "0.0", ""
"22/12/14", "309", "0.7", "23.0", "77.1", "23.4", "1007.8", "0.6", ""
"Average", "219", "1.3", "27.2", "73.7", "29.5", "1002.2", "", "-"
"Minimum", "", "", "14.1", "0.0", "22.2", "997.1", "", "-"
"Day", "", "", "22/01/25", "22/01/20", "22/01/20", "22/07/13", "", ""
"Maximum", "175", "2.8", "32.1", "89.5", "36.3", "1009.3", "258.8", "-"
"Day", "", "22/04/28", "22/04/14", "22/07/13", "22/04/28", "22/01/20", "18 days", ""
