"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/06/16", "236", "1.3", "28.0", "82.7", "32.6", "984.8", "0.0", ""
"22/06/27", "264", "1.7", "29.6", "80.2", "36.4", "983.1", "0.0", ""
"22/06/28", "253", "2.0", "30.3", "75.9", "37.5", "980.4", "0.0", ""
"22/07/13", "130", "2.0", "28.1", "85.7", "33.4", "978.5", "37.4", ""
"22/08/06", "80", "0.9", "27.2", "89.7", "31.4", "980.8", "66.2", ""
"22/08/09", "248", "1.8", "26.2", "90.3", "28.5", "981.8", "1.8", ""
"22/09/13", "227", "1.1", "28.6", "81.5", "34.1", "984.9", "0.0", ""
"22/09/20", "273", "0.5", "27.7", "86.4", "32.4", "984.2", "0.0", ""
"22/09/28", "330", "3.9", "25.5", "92.3", "26.9", "977.7", "10.4", ""
"22/10/12", "258", "1.2", "24.8", "75.2", "25.6", "988.5", "0.0", ""
"22/11/10", "295", "0.9", "26.2", "76.7", "27.9", "988.6", "0.0", ""
"22/11/11", "263", "1.0", "26.1", "79.3", "27.8", "988.2", "0.0", ""
"22/11/13", "134", "1.7", "26.6", "77.0", "28.7", "987.8", "0.0", ""
"22/11/14", "125", "1.6", "26.6", "79.5", "28.7", "987.8", "0.0", ""
"22/12/14", "85", "2.2", "18.9", "69.2", "23.6", "991.7", "0.0", ""
"22/12/19", "24", "1.5", "17.3", "70.1", "24.2", "990.6", "0.0", ""
"Average", "202", "1.6", "26.1", "80.7", "27.9", "985.0", "", "-"
"Minimum", "", "", "17.3", "69.2", "23.6", "977.7", "", "-"
"Day", "", "", "22/12/19", "22/12/14", "22/12/14", "22/09/28", "", ""
"Maximum", "330", "3.9", "30.3", "92.3", "37.5", "991.7", "115.8", "-"
"Day", "", "22/09/28", "22/06/28", "22/09/28", "22/06/28", "22/12/14", "4 days", ""
