"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/17", "73", "2.1", "24.6", "52.5", "25.7", "993.4", "0.0", ""
"22/02/09", "103", "1.1", "26.8", "53.4", "27.4", "989.8", "0.2", ""
"22/02/12", "352", "1.4", "24.8", "70.8", "25.7", "987.5", "0.0", ""
"22/03/04", "186", "0.8", "25.5", "67.8", "26.6", "988.5", "0.0", ""
"22/03/14", "161", "1.5", "31.1", "51.6", "33.1", "985.7", "0.0", ""
"22/03/25", "109", "1.7", "25.8", "82.7", "27.3", "988.2", "1.8", ""
"22/04/22", "66", "3.2", "28.0", "65.8", "30.2", "987.6", "0.0", ""
"22/04/28", "184", "4.0", "31.6", "52.2", "34.2", "985.2", "0.8", ""
"22/05/20", "124", "3.4", "26.8", "76.5", "29.0", "984.6", "0.0", ""
"22/05/30", "128", "2.7", "28.1", "71.2", "31.0", "983.8", "0.0", ""
"22/06/15", "359", "3.0", "26.2", "81.9", "28.1", "989.1", "0.6", ""
"22/06/21", "138", "2.3", "29.5", "63.1", "32.5", "984.0", "0.0", ""
"22/06/22", "203", "2.6", "27.7", "76.9", "30.8", "987.0", "17.6", ""
"22/06/25", "116", "2.6", "27.1", "74.4", "29.4", "986.3", "0.6", ""
"22/07/15", "116", "2.0", "26.4", "90.0", "29.2", "984.9", "29.4", ""
"22/08/03", "188", "2.1", "27.3", "80.4", "30.5", "987.2", "13.6", ""
"22/08/12", "109", "2.7", "25.6", "88.9", "27.0", "986.6", "24.4", ""
"22/08/23", "190", "1.8", "28.9", "74.7", "33.3", "986.2", "0.0", ""
"22/09/15", "154", "2.1", "26.0", "88.8", "27.9", "986.7", "0.8", ""
"22/10/13", "76", "2.3", "25.3", "70.3", "26.4", "990.8", "0.0", ""
"22/11/10", "302", "2.4", "24.6", "67.1", "25.6", "992.8", "0.0", ""
"22/11/13", "70", "3.2", "28.0", "57.0", "29.1", "991.5", "0.0", ""
"22/11/17", "75", "1.8", "27.3", "70.1", "29.4", "989.7", "0.0", ""
"22/11/18", "62", "2.1", "27.8", "69.7", "30.3", "990.5", "0.0", ""
"22/12/02", "68", "2.9", "24.9", "59.9", "25.9", "992.2", "0.0", ""
"22/12/05", "58", "4.5", "25.2", "55.0", "26.1", "993.4", "0.0", ""
"22/12/11", "90", "2.8", "23.7", "63.4", "25.0", "992.2", "0.0", ""
"22/12/27", "34", "1.6", "21.1", "66.6", "23.7", "995.3", "0.0", ""
"Average", "139", "2.4", "26.6", "69.4", "28.2", "988.6", "", "-"
"Minimum", "", "", "21.1", "51.6", "23.7", "983.8", "", "-"
"Day", "", "", "22/12/27", "22/03/14", "22/12/27", "22/05/30", "", ""
"Maximum", "58", "4.5", "31.6", "90.0", "34.2", "995.3", "89.8", "-"
"Day", "", "22/12/05", "22/04/28", "22/07/15", "22/04/28", "22/12/27", "10 days", ""
