"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "124", "2.5", "27.1", "79.9", "30.0", "1011.0", "0.0", ""
"22/01/14", "116", "2.5", "27.1", "77.7", "29.7", "1010.7", "0.0", ""
"22/01/16", "50", "2.6", "26.4", "79.9", "28.5", "1010.9", "0.0", ""
"22/02/27", "351", "1.7", "25.0", "92.3", "25.6", "1009.7", "8.6", ""
"22/03/09", "10", "2.3", "25.6", "92.9", "27.1", "1007.3", "11.8", ""
"22/03/13", "2", "2.0", "29.2", "80.9", "35.6", "1005.9", "0.0", ""
"22/04/02", "12", "2.5", "26.3", "82.3", "28.5", "1008.9", "2.8", ""
"22/04/03", "6", "3.5", "25.5", "79.3", "26.7", "1009.5", "16.2", ""
"22/04/05", "267", "1.3", "23.6", "99.0", "21.8", "1010.6", "90.2", ""
"22/04/20", "33", "2.1", "28.3", "84.6", "33.6", "1007.4", "0.0", ""
"22/05/08", "91", "1.4", "27.6", "92.3", "32.9", "1004.4", "9.4", ""
"22/05/09", "198", "1.3", "26.6", "95.0", "30.1", "1005.3", "1.6", ""
"22/06/05", "278", "3.2", "29.0", "76.0", "34.0", "1005.9", "0.0", ""
"22/06/10", "294", "3.2", "29.0", "76.5", "34.1", "1006.5", "0.0", ""
"22/07/11", "267", "3.9", "25.2", "90.1", "26.0", "1006.8", "19.6", ""
"22/07/13", "266", "3.2", "27.5", "83.9", "31.3", "1004.4", "0.6", ""
"22/07/30", "306", "1.8", "27.6", "87.2", "32.2", "1005.8", "10.4", ""
"22/08/10", "268", "2.4", "28.0", "82.9", "32.5", "1005.6", "0.0", ""
"22/08/20", "260", "3.6", "28.8", "77.7", "33.7", "1005.9", "0.6", ""
"22/09/14", "255", "2.9", "26.3", "85.2", "28.6", "1009.1", "0.2", ""
"22/09/21", "278", "3.3", "27.3", "81.1", "30.5", "1006.0", "0.0", ""
"22/10/12", "342", "1.4", "26.7", "88.3", "29.6", "1008.6", "0.2", ""
"22/10/28", "2", "2.5", "27.2", "88.3", "31.1", "1007.3", "2.6", ""
"22/11/07", "287", "1.3", "24.5", "97.8", "24.1", "1010.6", "20.6", ""
"22/11/10", "356", "2.9", "27.2", "80.7", "30.2", "1009.8", "0.0", ""
"22/11/16", "318", "1.1", "24.4", "99.6", "23.6", "1006.6", "21.2", ""
"22/11/20", "326", "1.2", "25.9", "95.8", "28.0", "1006.8", "1.0", ""
"22/11/21", "298", "1.6", "25.7", "92.5", "27.2", "1006.5", "0.6", ""
"22/12/04", "59", "3.5", "26.3", "90.9", "28.9", "1007.6", "21.0", ""
"22/12/20", "191", "3.8", "24.5", "77.0", "25.2", "1008.5", "0.0", ""
"22/12/28", "192", "2.8", "24.3", "81.8", "24.7", "1012.4", "0.0", ""
"Average", "197", "2.4", "26.6", "86.1", "29.3", "1007.8", "", "-"
"Minimum", "", "", "23.6", "76.0", "21.8", "1004.4", "", "-"
"Day", "", "", "22/04/05", "22/06/05", "22/04/05", "22/05/08", "", ""
"Maximum", "267", "3.9", "29.2", "99.6", "35.6", "1012.4", "239.2", "-"
"Day", "", "22/07/11", "22/03/13", "22/11/16", "22/03/13", "22/12/28", "19 days", ""
