"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/01", "66", "1.3", "25.6", "77.9", "26.8", "999.7", "0.0", ""
"22/01/02", "91", "1.2", "24.7", "76.4", "25.6", "999.0", "0.0", ""
"22/01/03", "84", "1.2", "24.7", "77.1", "25.4", "997.6", "0.0", ""
"22/01/04", "105", "1.3", "25.6", "75.2", "26.9", "997.2", "0.0", ""
"22/01/05", "103", "1.0", "26.1", "76.1", "27.7", "996.6", "0.0", ""
"22/01/06", "279", "0.9", "20.8", "98.7", "16.6", "997.9", "0.0", ""
"22/01/11", "96", "1.3", "25.5", "70.6", "26.7", "995.6", "0.0", ""
"22/01/12", "90", "1.4", "26.3", "73.2", "27.9", "997.5", "0.0", ""
"22/01/13", "107", "1.3", "27.6", "70.2", "30.0", "996.9", "0.0", ""
"22/01/14", "76", "1.7", "27.6", "70.3", "29.9", "996.7", "0.0", ""
"22/01/15", "113", "1.6", "27.6", "70.0", "29.9", "996.1", "0.4", ""
"22/01/16", "289", "2.2", "28.3", "67.8", "31.0", "996.5", "0.0", ""
"22/01/17", "325", "2.1", "28.5", "69.5", "31.5", "997.0", "0.0", ""
"22/01/18", "149", "1.6", "27.3", "71.9", "29.6", "996.4", "0.0", ""
"22/01/19", "139", "1.7", "27.0", "68.7", "28.7", "994.9", "0.0", ""
"22/01/20", "252", "2.0", "27.4", "70.7", "29.5", "993.6", "0.0", ""
"22/01/21", "249", "2.3", "26.1", "77.9", "27.8", "993.6", "0.0", ""
"22/01/22", "211", "1.3", "25.5", "77.5", "26.8", "992.5", "0.0", ""
"22/01/23", "294", "1.9", "26.4", "65.1", "27.6", "993.3", "0.0", ""
"22/01/24", "166", "1.5", "26.9", "66.9", "28.4", "993.6", "0.0", ""
"22/01/25", "232", "1.5", "26.5", "63.9", "27.7", "993.9", "0.0", ""
"22/01/26", "270", "1.8", "26.8", "59.2", "27.7", "993.9", "0.0", ""
"22/01/27", "270", "2.7", "27.7", "59.4", "28.9", "994.0", "0.0", ""
"22/01/28", "324", "2.7", "28.2", "57.8", "29.5", "993.6", "0.0", ""
"22/01/29", "243", "3.8", "27.9", "61.9", "29.5", "992.8", "0.0", ""
"22/01/30", "274", "4.4", "26.6", "62.0", "27.7", "992.2", "0.0", ""
"22/01/31", "258", "2.4", "26.9", "54.7", "27.6", "992.6", "0.0", ""
"22/02/01", "253", "2.2", "28.3", "50.5", "28.8", "993.1", "0.0", ""
"22/02/02", "257", "3.9", "28.8", "52.4", "29.6", "994.7", "0.0", ""
"22/02/03", "164", "1.4", "28.7", "62.6", "31.0", "994.1", "0.0", ""
"22/02/04", "81", "2.6", "29.3", "70.3", "33.5", "994.5", "0.0", ""
"22/07/14", "243", "3.3", "30.2", "76.8", "37.5", "988.5", "6.4", ""
"22/07/15", "227", "3.3", "32.0", "69.4", "40.3", "989.9", "0.6", ""
