"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"22/01/12", "72", "2.2", "23.6", "68.2", "24.7", "997.5", "0.0", ""
"22/01/21", "67", "1.7", "22.2", "65.8", "24.1", "994.1", "0.0", ""
"22/01/31", "99", "4.2", "25.0", "81.1", "25.8", "992.7", "0.4", ""
"22/02/09", "100", "3.1", "27.5", "70.6", "29.8", "993.7", "0.0", ""
"22/03/05", "177", "2.0", "31.2", "65.8", "36.8", "991.7", "0.0", ""
"22/03/09", "76", "2.9", "26.8", "68.2", "28.4", "993.1", "0.0", ""
"22/04/14", "170", "2.3", "29.0", "74.4", "33.6", "989.5", "0.0", ""
"22/04/17", "112", "3.8", "29.7", "61.1", "32.5", "992.2", "0.0", ""
"22/05/11", "175", "1.4", "27.3", "95.6", "32.5", "991.0", "0.2", ""
"22/05/29", "201", "2.5", "29.0", "83.3", "35.5", "987.6", "0.0", ""
"22/06/03", "198", "2.7", "27.5", "87.3", "31.9", "990.7", "34.4", ""
"22/06/15", "99", "1.6", "26.2", "94.6", "28.9", "992.7", "31.0", ""
"22/07/11", "268", "1.8", "26.0", "97.3", "28.2", "987.8", "8.0", ""
"22/07/13", "212", "1.7", "26.7", "96.1", "30.5", "986.0", "4.4", ""
"22/07/26", "209", "1.1", "26.6", "92.9", "29.9", "991.1", "0.0", ""
"22/08/01", "218", "2.4", "27.8", "84.0", "32.3", "989.1", "0.0", ""
"22/08/09", "282", "3.2", "25.7", "94.6", "27.4", "987.6", "15.6", ""
"22/08/23", "233", "1.7", "29.4", "85.1", "37.0", "990.1", "0.0", ""
"22/08/31", "235", "1.5", "27.6", "91.5", "32.8", "991.0", "3.6", ""
"22/09/14", "177", "0.7", "27.2", "93.6", "31.9", "992.8", "0.0", ""
"22/09/15", "221", "1.8", "28.1", "88.1", "33.8", "990.8", "9.0", ""
"22/09/26", "6", "1.4", "26.3", "90.8", "28.9", "991.3", "0.0", ""
"22/09/29", "158", "3.5", "25.2", "98.2", "26.0", "986.0", "5.8", ""
"22/10/04", "67", "2.3", "26.9", "87.7", "30.3", "994.2", "5.0", ""
"22/10/13", "63", "3.4", "25.3", "60.1", "26.3", "993.9", "0.0", ""
"22/10/14", "48", "3.5", "23.1", "69.1", "24.3", "992.3", "20.8", ""
"22/10/18", "74", "4.2", "25.8", "56.8", "26.7", "994.2", "0.0", ""
"22/10/22", "58", "3.1", "24.2", "75.4", "24.8", "996.7", "0.0", ""
"22/10/23", "65", "3.2", "26.6", "72.2", "28.3", "995.5", "0.0", ""
"22/10/24", "68", "2.9", "26.9", "75.6", "29.1", "994.6", "0.0", ""
"22/10/25", "57", "3.7", "26.3", "84.4", "28.5", "994.5", "0.0", ""
"22/10/26", "71", "3.5", "27.1", "89.1", "30.8", "994.2", "1.2", ""
"22/10/27", "68", "4.6", "27.0", "80.2", "29.8", "994.1", "0.0", ""
"22/10/28", "60", "5.0", "25.7", "74.8", "27.0", "994.1", "0.0", ""
"22/10/29", "55", "3.4", "25.1", "79.1", "26.1", "994.2", "0.0", ""
"22/10/30", "64", "2.8", "25.2", "81.0", "26.2", "994.0", "0.0", ""
"22/10/31", "65", "3.1", "24.6", "74.4", "25.4", "994.7", "0.0", ""
"22/11/01", "69", "2.6", "23.5", "71.8", "24.4", "994.9", "0.0", ""
"22/11/02", "71", "2.5", "23.2", "68.5", "24.4", "993.9", "0.0", ""
"22/11/03", "71", "2.8", "23.9", "64.7", "25.1", "995.5", "0.0", ""
"22/11/04", "72", "3.6", "24.9", "72.7", "25.8", "997.3", "0.0", ""
"22/11/05", "68", "3.2", "25.6", "72.8", "26.8", "998.0", "0.0", ""
"22/11/06", "58", "2.9", "25.0", "74.2", "26.0", "997.2", "0.0", ""
"22/11/07", "56", "2.7", "24.5", "75.6", "25.3", "996.6", "0.0", ""
"22/11/08", "51", "2.9", "24.5", "76.8", "25.2", "996.5", "0.0", ""
"22/11/09", "62", "3.0", "25.8", "79.8", "27.3", "996.3", "0.0", ""
"22/11/10", "56", "3.0", "26.9", "81.3", "29.6", "995.3", "0.0", ""
"22/11/11", "57", "2.4", "27.4", "79.9", "30.6", "994.8", "0.0", ""
"22/11/12", "65", "2.9", "27.2", "77.0", "29.8", "994.1", "0.0", ""
"22/11/13", "69", "4.1", "27.5", "80.5", "31.0", "994.3", "0.0", ""
"22/11/14", "65", "3.2", "28.1", "79.3", "32.2", "994.3", "0.0", ""
"22/11/15", "76", "2.3", "28.2", "79.7", "32.6", "993.4", "0.0", ""
"22/11/16", "66", "1.8", "28.2", "83.5", "33.2", "992.6", "0.0", ""
"22/11/17", "64", "2.2", "27.9", "84.4", "32.5", "992.8", "19.3", ""
"22/11/18", "68", "2.6", "28.4", "83.1", "33.8", "993.5", "0.0", ""
"22/11/19", "65", "4.5", "27.7", "74.9", "30.7", "992.6", "0.0", ""
"22/11/20", "50", "3.3", "26.4", "84.4", "28.8", "991.8", "0.0", ""
"22/11/21", "69", "3.5", "27.3", "75.5", "30.0", "990.9", "0.0", ""
"22/11/22", "57", "2.9", "26.6", "84.6", "29.2", "991.2", "0.0", ""
"22/11/23", "101", "1.8", "26.5", "94.7", "29.7", "991.8", "11.6", ""
"22/11/24", "117", "2.0", "27.1", "93.4", "31.5", "993.9", "0.2", ""
"22/11/25", "60", "1.7", "26.7", "93.5", "30.3", "994.4", "21.3", ""
"22/11/26", "68", "2.1", "26.0", "95.3", "28.3", "993.6", "16.2", ""
"22/11/27", "136", "1.2", "26.7", "93.1", "30.3", "992.7", "0.0", ""
"22/11/28", "211", "1.1", "28.2", "89.2", "34.1", "993.3", "1.0", ""
"22/11/29", "83", "1.2", "28.3", "90.5", "34.9", "993.5", "0.0", ""
"22/11/30", "80", "2.8", "28.9", "83.5", "35.2", "993.7", "0.0", ""
"22/12/01", "72", "4.8", "27.0", "77.0", "29.6", "994.3", "0.0", ""
"22/12/02", "72", "6.2", "24.3", "66.9", "25.4", "995.0", "0.0", ""
"22/12/03", "68", "4.2", "25.9", "74.0", "27.2", "994.6", "0.0", ""
"22/12/04", "74", "5.1", "26.4", "75.1", "28.3", "995.1", "0.0", ""
"22/12/05", "73", "5.9", "25.1", "65.9", "26.1", "996.4", "0.0", ""
"22/12/06", "65", "4.9", "24.1", "71.3", "24.9", "995.4", "0.0", ""
"22/12/07", "64", "5.3", "24.6", "73.9", "25.5", "995.3", "0.0", ""
"22/12/08", "66", "5.1", "25.5", "75.1", "26.6", "994.9", "0.0", ""
"22/12/09", "70", "4.3", "25.0", "79.1", "25.8", "994.4", "0.0", ""
"22/12/10", "74", "3.2", "25.3", "74.3", "26.4", "994.4", "0.0", ""
"22/12/11", "72", "4.1", "24.2", "73.3", "24.9", "995.3", "0.0", ""
"22/12/12", "76", "5.9", "21.9", "66.2", "23.9", "997.6", "0.0", ""
"22/12/13", "69", "5.7", "20.8", "65.0", "23.9", "998.0", "0.0", ""
"22/12/14", "66", "6.4", "21.2", "64.3", "24.0", "997.7", "0.0", ""
"22/12/15", "63", "3.4", "21.7", "71.3", "23.3", "995.2", "0.0", ""
"22/12/16", "62", "4.6", "24.6", "67.1", "25.6", "994.6", "0.0", ""
"22/12/17", "74", "8.4", "21.0", "64.7", "23.9", "999.8", "0.0", ""
"22/12/18", "64", "7.8", "18.1", "64.5", "24.8", "999.9", "0.0", ""
"22/12/19", "61", "5.1", "18.9", "66.3", "24.0", "996.9", "0.0", ""
"22/12/20", "54", "3.0", "21.9", "72.4", "23.2", "995.1", "0.0", ""
"22/12/21", "71", "5.9", "22.0", "67.2", "23.9", "995.3", "0.0", ""
"22/12/22", "72", "4.4", "21.9", "64.7", "24.1", "995.2", "0.0", ""
"22/12/23", "75", "4.8", "22.7", "64.9", "24.4", "996.4", "0.0", ""
"22/12/24", "66", "6.4", "21.6", "65.9", "23.9", "998.2", "0.0", ""
"22/12/25", "62", "4.9", "21.1", "69.0", "23.4", "999.4", "0.0", ""
"22/12/26", "68", "4.1", "22.0", "67.1", "23.9", "999.5", "0.0", ""
"22/12/27", "70", "3.9", "22.7", "68.8", "24.0", "998.8", "0.0", ""
"22/12/28", "69", "3.9", "23.8", "66.4", "24.9", "998.9", "0.0", ""
"22/12/29", "78", "6.5", "21.9", "65.4", "24.0", "1000.9", "0.0", ""
"22/12/30", "73", "6.4", "20.9", "66.1", "23.7", "1001.4", "0.0", ""
"22/12/31", "66", "6.3", "20.3", "67.2", "23.6", "1001.2", "0.0", ""
"Average", "92", "3.5", "25.4", "77.2", "26.5", "994.3", "", "-"
"Minimum", "", "", "18.1", "56.8", "23.2", "986.0", "", "-"
"Day", "", "", "22/12/18", "22/10/18", "22/12/20", "22/09/29", "", ""
"Maximum", "74", "8.4", "31.2", "98.2", "37.0", "1001.4", "209.0", "-"
"Day", "", "22/12/17", "22/03/05", "22/09/29", "22/08/23", "22/12/30", "19 days", ""
